,feature,icc_value,c_down,c_up,sequence
1061,wavelet-LLH_glszm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
1062,wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,1.0,1.0,1.0,dce
1063,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.98,0.96,0.99,adc
1064,wavelet-LLH_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce
1065,wavelet-LLH_glszm_GrayLevelVariance,0.95,0.91,0.98,adc
1066,wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,1.0,1.0,1.0,dce
1067,wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.9,0.82,0.96,adc
1068,wavelet-LLH_glszm_LargeAreaEmphasis,1.0,1.0,1.0,adc
1069,wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,1.0,1.0,1.0,dce
1070,wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.94,0.9,0.98,adc
1071,wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,1.0,1.0,1.0,dce
1072,wavelet-LLH_glrlm_RunEntropy,1.0,1.0,1.0,dce
1073,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.99,0.97,0.99,adc
1074,wavelet-LLH_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce
1075,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.92,0.86,0.97,adc
1076,wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce
1077,wavelet-LLH_glszm_SizeZoneNonUniformity,0.99,0.98,1.0,adc
1078,wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.99,0.98,0.99,adc
1079,wavelet-LLH_glrlm_RunPercentage,1.0,1.0,1.0,dce
1080,wavelet-LLH_glszm_SmallAreaEmphasis,0.99,0.97,0.99,adc
1081,wavelet-LLH_glrlm_RunVariance,1.0,1.0,1.0,dce
1082,wavelet-LLH_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce
1083,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.91,0.84,0.96,adc
1084,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.94,0.88,0.97,adc
1085,wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,1.0,1.0,1.0,dce
1086,wavelet-LLH_glszm_ZoneEntropy,0.97,0.95,0.99,adc
1087,wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,1.0,1.0,1.0,dce
1088,wavelet-LLH_glszm_ZonePercentage,0.99,0.99,1.0,adc
1089,wavelet-LLH_glszm_GrayLevelNonUniformity,1.0,0.99,1.0,dce
1090,wavelet-LLH_glszm_ZoneVariance,1.0,1.0,1.0,adc
1091,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce
1092,wavelet-LLH_ngtdm_Busyness,0.98,0.95,0.99,adc
1093,wavelet-LLH_glszm_GrayLevelVariance,1.0,1.0,1.0,dce
1094,wavelet-LLH_ngtdm_Coarseness,0.99,0.99,1.0,adc
1095,wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,1.0,1.0,1.0,dce
1096,wavelet-LLH_glszm_LargeAreaEmphasis,1.0,0.99,1.0,dce
1097,wavelet-LLH_ngtdm_Complexity,0.9,0.83,0.96,adc
1098,wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,1.0,0.99,1.0,dce
1099,wavelet-LLH_ngtdm_Contrast,0.95,0.91,0.98,adc
1100,wavelet-LLH_ngtdm_Strength,0.97,0.94,0.99,adc
1101,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,1.0,1.0,1.0,dce
1102,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,1.0,1.0,1.0,dce
1103,wavelet-LLH_gldm_DependenceEntropy,0.97,0.95,0.99,adc
1104,wavelet-LLH_glszm_SizeZoneNonUniformity,1.0,1.0,1.0,dce
1105,wavelet-LLH_gldm_DependenceNonUniformity,0.99,0.99,1.0,adc
1106,wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.99,0.99,1.0,adc
1107,wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,1.0,1.0,1.0,dce
1108,wavelet-LLH_glszm_SmallAreaEmphasis,1.0,1.0,1.0,dce
1109,wavelet-LLH_gldm_DependenceVariance,1.0,0.99,1.0,adc
1110,wavelet-LLH_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
1111,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,1.0,1.0,1.0,dce
1112,wavelet-LLH_gldm_GrayLevelVariance,0.95,0.91,0.98,adc
1113,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,1.0,0.99,1.0,dce
1114,wavelet-LLH_glszm_ZoneEntropy,1.0,0.99,1.0,dce
1115,wavelet-LLH_gldm_HighGrayLevelEmphasis,0.89,0.81,0.96,adc
1116,wavelet-LLH_glszm_ZonePercentage,1.0,1.0,1.0,dce
1117,wavelet-LLH_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,adc
1118,wavelet-LLH_glszm_ZoneVariance,1.0,0.99,1.0,dce
1119,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.84,0.73,0.93,adc
1120,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.91,0.83,0.96,adc
1121,wavelet-LLH_ngtdm_Busyness,1.0,1.0,1.0,dce
1122,wavelet-LLH_gldm_LowGrayLevelEmphasis,0.9,0.82,0.96,adc
1123,wavelet-LLH_ngtdm_Coarseness,0.98,0.97,0.99,dce
1124,wavelet-LLH_ngtdm_Complexity,1.0,1.0,1.0,dce
1125,wavelet-LLH_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,adc
1126,wavelet-LLH_ngtdm_Contrast,0.99,0.99,1.0,dce
1127,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.92,0.86,0.97,adc
1128,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.93,0.87,0.97,adc
1129,wavelet-LLH_ngtdm_Strength,1.0,1.0,1.0,dce
1130,wavelet-LLH_gldm_DependenceEntropy,1.0,1.0,1.0,dce
1131,wavelet-LHL_firstorder_10Percentile,1.0,0.99,1.0,adc
1132,wavelet-LLH_gldm_DependenceNonUniformity,1.0,0.99,1.0,dce
1133,wavelet-LHL_firstorder_90Percentile,1.0,0.99,1.0,adc
1134,wavelet-LLH_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce
1135,wavelet-LHL_firstorder_Energy,0.99,0.99,1.0,adc
1136,wavelet-LHL_firstorder_Entropy,1.0,0.99,1.0,adc
1137,wavelet-LLH_gldm_DependenceVariance,1.0,1.0,1.0,dce
1138,wavelet-LLH_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce
1139,wavelet-LHL_firstorder_InterquartileRange,1.0,0.99,1.0,adc
1140,wavelet-LHL_firstorder_Kurtosis,1.0,1.0,1.0,adc
1141,wavelet-LLH_gldm_GrayLevelVariance,1.0,1.0,1.0,dce
1142,wavelet-LHL_firstorder_Maximum,0.99,0.98,1.0,adc
1143,wavelet-LLH_gldm_HighGrayLevelEmphasis,1.0,1.0,1.0,dce
1144,wavelet-LLH_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce
1145,wavelet-LHL_firstorder_MeanAbsoluteDeviation,1.0,0.99,1.0,adc
1146,wavelet-LHL_firstorder_Mean,1.0,1.0,1.0,adc
1147,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,1.0,1.0,1.0,dce
1148,wavelet-LHL_firstorder_Median,1.0,0.99,1.0,adc
1149,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,1.0,1.0,1.0,dce
1150,wavelet-LHL_firstorder_Minimum,1.0,1.0,1.0,adc
1151,wavelet-LLH_gldm_LowGrayLevelEmphasis,1.0,1.0,1.0,dce
1152,wavelet-LHL_firstorder_Range,1.0,1.0,1.0,adc
1153,wavelet-LLH_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,dce
1154,wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,1.0,0.99,1.0,adc
1155,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,1.0,1.0,1.0,dce
1156,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,1.0,0.99,1.0,dce
1157,wavelet-LHL_firstorder_RootMeanSquared,1.0,0.99,1.0,adc
1158,wavelet-LHL_firstorder_10Percentile,1.0,1.0,1.0,dce
1159,wavelet-LHL_firstorder_Skewness,1.0,1.0,1.0,adc
1160,wavelet-LHL_firstorder_90Percentile,1.0,1.0,1.0,dce
1161,wavelet-LHL_firstorder_TotalEnergy,0.99,0.99,1.0,adc
1162,wavelet-LHL_firstorder_Energy,1.0,0.99,1.0,dce
1163,wavelet-LHL_firstorder_Uniformity,1.0,0.99,1.0,adc
1164,wavelet-LHL_firstorder_Variance,1.0,0.99,1.0,adc
1165,wavelet-LHL_firstorder_Entropy,1.0,1.0,1.0,dce
1166,wavelet-LHL_firstorder_InterquartileRange,1.0,1.0,1.0,dce
1167,wavelet-LHL_glcm_Autocorrelation,1.0,1.0,1.0,adc
1168,wavelet-LHL_glcm_ClusterProminence,1.0,1.0,1.0,adc
1169,wavelet-LHL_firstorder_Kurtosis,1.0,1.0,1.0,dce
1170,wavelet-LHL_glcm_ClusterShade,1.0,1.0,1.0,adc
1171,wavelet-LHL_firstorder_Maximum,1.0,1.0,1.0,dce
1172,wavelet-LHL_glcm_ClusterTendency,1.0,1.0,1.0,adc
1173,wavelet-LHL_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce
1174,wavelet-LHL_firstorder_Mean,1.0,1.0,1.0,dce
1175,wavelet-LHL_glcm_Contrast,1.0,1.0,1.0,adc
1176,wavelet-LHL_glcm_Correlation,1.0,1.0,1.0,adc
1177,wavelet-LHL_firstorder_Median,0.99,0.99,1.0,dce
1178,wavelet-LHL_glcm_DifferenceAverage,1.0,1.0,1.0,adc
1179,wavelet-LHL_firstorder_Minimum,1.0,1.0,1.0,dce
1180,wavelet-LHL_glcm_DifferenceEntropy,1.0,1.0,1.0,adc
1181,wavelet-LHL_firstorder_Range,1.0,1.0,1.0,dce
1182,wavelet-LHL_glcm_DifferenceVariance,1.0,1.0,1.0,adc
1183,wavelet-LHL_glcm_Id,1.0,1.0,1.0,adc
1184,wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce
1185,wavelet-LHL_glcm_Idm,1.0,1.0,1.0,adc
1186,wavelet-LHL_firstorder_RootMeanSquared,1.0,1.0,1.0,dce
1187,wavelet-LHL_firstorder_Skewness,1.0,1.0,1.0,dce
1188,wavelet-LHL_glcm_Idmn,1.0,0.99,1.0,adc
1189,wavelet-LHL_firstorder_TotalEnergy,1.0,0.99,1.0,dce
1190,wavelet-LHL_glcm_Idn,1.0,0.99,1.0,adc
1191,wavelet-LHL_glcm_Imc1,1.0,0.99,1.0,adc
1192,wavelet-LHL_firstorder_Uniformity,1.0,1.0,1.0,dce
1193,wavelet-LHL_glcm_Imc2,1.0,0.99,1.0,adc
1194,wavelet-LHL_firstorder_Variance,1.0,1.0,1.0,dce
1195,wavelet-LHL_glcm_InverseVariance,1.0,1.0,1.0,adc
1196,wavelet-LHL_glcm_Autocorrelation,1.0,1.0,1.0,dce
1197,wavelet-LHL_glcm_JointAverage,1.0,1.0,1.0,adc
1198,wavelet-LHL_glcm_ClusterProminence,1.0,1.0,1.0,dce
1199,wavelet-LHL_glcm_ClusterShade,1.0,0.99,1.0,dce
1200,wavelet-LHL_glcm_JointEnergy,1.0,0.99,1.0,adc
1201,wavelet-LHL_glcm_ClusterTendency,1.0,1.0,1.0,dce
1202,wavelet-LHL_glcm_JointEntropy,1.0,0.99,1.0,adc
1203,wavelet-LHL_glcm_Contrast,1.0,1.0,1.0,dce
1204,wavelet-LHL_glcm_MCC,1.0,0.99,1.0,adc
1205,wavelet-LHL_glcm_Correlation,1.0,1.0,1.0,dce
1206,wavelet-LHL_glcm_MaximumProbability,1.0,0.99,1.0,adc
1207,wavelet-LHL_glcm_DifferenceAverage,1.0,1.0,1.0,dce
1208,wavelet-LHL_glcm_SumAverage,1.0,1.0,1.0,adc
1209,wavelet-LHL_glcm_SumEntropy,1.0,0.99,1.0,adc
1210,wavelet-LHL_glcm_DifferenceEntropy,1.0,1.0,1.0,dce
1211,wavelet-LHL_glcm_SumSquares,1.0,1.0,1.0,adc
1212,wavelet-LHL_glcm_DifferenceVariance,1.0,1.0,1.0,dce
1213,wavelet-LHL_glrlm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
1214,wavelet-LHL_glcm_Id,1.0,1.0,1.0,dce
1215,wavelet-LHL_glcm_Idm,1.0,1.0,1.0,dce
1216,wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,1.0,0.99,1.0,adc
1217,wavelet-LHL_glcm_Idmn,0.99,0.99,1.0,dce
1218,wavelet-LHL_glrlm_GrayLevelVariance,1.0,0.99,1.0,adc
1219,wavelet-LHL_glcm_Idn,1.0,0.99,1.0,dce
1220,wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,1.0,1.0,1.0,adc
1221,wavelet-LHL_glrlm_LongRunEmphasis,1.0,1.0,1.0,adc
1222,wavelet-LHL_glcm_Imc1,1.0,0.99,1.0,dce
1223,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,1.0,1.0,1.0,adc
1224,wavelet-LHL_glcm_Imc2,1.0,1.0,1.0,dce
1225,wavelet-LHL_glcm_InverseVariance,1.0,1.0,1.0,dce
1226,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,1.0,1.0,1.0,adc
1227,wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,1.0,1.0,1.0,adc
1228,wavelet-LHL_glcm_JointAverage,1.0,1.0,1.0,dce
1229,wavelet-LHL_glcm_JointEnergy,1.0,1.0,1.0,dce
1230,wavelet-LHL_glrlm_RunEntropy,0.99,0.99,1.0,adc
1231,wavelet-LHL_glcm_JointEntropy,1.0,1.0,1.0,dce
1232,wavelet-LHL_glrlm_RunLengthNonUniformity,0.99,0.99,1.0,adc
1233,wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,adc
1234,wavelet-LHL_glcm_MCC,0.99,0.99,1.0,dce
1235,wavelet-LHL_glcm_MaximumProbability,1.0,1.0,1.0,dce
1236,wavelet-LHL_glrlm_RunPercentage,1.0,1.0,1.0,adc
1237,wavelet-LHL_glcm_SumAverage,1.0,1.0,1.0,dce
1238,wavelet-LHL_glrlm_RunVariance,1.0,1.0,1.0,adc
1239,wavelet-LHL_glcm_SumEntropy,1.0,1.0,1.0,dce
1240,wavelet-LHL_glrlm_ShortRunEmphasis,1.0,1.0,1.0,adc
1241,wavelet-LHL_glcm_SumSquares,1.0,1.0,1.0,dce
1242,wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,1.0,1.0,1.0,adc
1243,wavelet-LHL_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce
1244,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,1.0,1.0,1.0,adc
1245,wavelet-LHL_glszm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
1246,wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce
1247,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.99,0.99,1.0,adc
1248,wavelet-LHL_glrlm_GrayLevelVariance,1.0,1.0,1.0,dce
1249,wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,1.0,1.0,1.0,dce
1250,wavelet-LHL_glszm_GrayLevelVariance,1.0,0.99,1.0,adc
1251,wavelet-LHL_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce
1252,wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,1.0,1.0,1.0,adc
1253,wavelet-LHL_glszm_LargeAreaEmphasis,0.99,0.98,1.0,adc
1254,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,1.0,1.0,1.0,dce
1255,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,1.0,1.0,1.0,dce
1256,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.99,0.99,1.0,adc
1257,wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,1.0,1.0,1.0,dce
1258,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.99,0.99,1.0,adc
1259,wavelet-LHL_glrlm_RunEntropy,1.0,1.0,1.0,dce
1260,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,1.0,1.0,1.0,adc
1261,wavelet-LHL_glrlm_RunLengthNonUniformity,1.0,0.99,1.0,dce
1262,wavelet-LHL_glszm_SizeZoneNonUniformity,0.99,0.98,1.0,adc
1263,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.99,0.98,1.0,adc
1264,wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce
1265,wavelet-LHL_glszm_SmallAreaEmphasis,0.99,0.98,0.99,adc
1266,wavelet-LHL_glrlm_RunPercentage,1.0,1.0,1.0,dce
1267,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,1.0,1.0,1.0,adc
1268,wavelet-LHL_glrlm_RunVariance,1.0,1.0,1.0,dce
1269,wavelet-LHL_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce
1270,wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,1.0,1.0,1.0,adc
1271,wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,1.0,1.0,1.0,dce
1272,wavelet-LHL_glszm_ZoneEntropy,0.99,0.97,0.99,adc
1273,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,1.0,1.0,1.0,dce
1274,wavelet-LHL_glszm_ZonePercentage,1.0,0.99,1.0,adc
1275,wavelet-LHL_glszm_ZoneVariance,0.99,0.98,1.0,adc
1276,wavelet-LHL_glszm_GrayLevelNonUniformity,1.0,0.99,1.0,dce
1277,wavelet-LHL_ngtdm_Busyness,1.0,0.99,1.0,adc
1278,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce
1279,wavelet-LHL_ngtdm_Coarseness,0.99,0.99,1.0,adc
1280,wavelet-LHL_glszm_GrayLevelVariance,1.0,1.0,1.0,dce
1281,wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,1.0,1.0,1.0,dce
1282,wavelet-LHL_ngtdm_Complexity,1.0,0.99,1.0,adc
1283,wavelet-LHL_glszm_LargeAreaEmphasis,1.0,1.0,1.0,dce
1284,wavelet-LHL_ngtdm_Contrast,1.0,0.99,1.0,adc
1285,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.99,0.99,1.0,dce
1286,wavelet-LHL_ngtdm_Strength,1.0,1.0,1.0,adc
1287,wavelet-LHL_gldm_DependenceEntropy,0.99,0.98,1.0,adc
1288,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,1.0,1.0,1.0,dce
1289,wavelet-LHL_gldm_DependenceNonUniformity,0.99,0.99,1.0,adc
1290,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,1.0,1.0,1.0,dce
1291,wavelet-LHL_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,adc
1292,wavelet-LHL_gldm_DependenceVariance,1.0,1.0,1.0,adc
1293,wavelet-LHL_glszm_SizeZoneNonUniformity,1.0,0.99,1.0,dce
1294,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,1.0,1.0,1.0,dce
1295,wavelet-LHL_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
1296,wavelet-LHL_gldm_GrayLevelVariance,1.0,0.99,1.0,adc
1297,wavelet-LHL_glszm_SmallAreaEmphasis,1.0,1.0,1.0,dce
1298,wavelet-LHL_gldm_HighGrayLevelEmphasis,1.0,1.0,1.0,adc
1299,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,1.0,1.0,1.0,dce
1300,wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.99,0.99,1.0,dce
1301,wavelet-LHL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,adc
1302,wavelet-LHL_glszm_ZoneEntropy,1.0,1.0,1.0,dce
1303,wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,1.0,1.0,1.0,adc
1304,wavelet-LHL_glszm_ZonePercentage,1.0,1.0,1.0,dce
1305,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,1.0,1.0,1.0,adc
1306,wavelet-LHL_gldm_LowGrayLevelEmphasis,1.0,1.0,1.0,adc
1307,wavelet-LHL_glszm_ZoneVariance,1.0,1.0,1.0,dce
1308,wavelet-LHL_gldm_SmallDependenceEmphasis,1.0,0.99,1.0,adc
1309,wavelet-LHL_ngtdm_Busyness,1.0,1.0,1.0,dce
1310,wavelet-LHL_ngtdm_Coarseness,0.98,0.97,0.99,dce
1311,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,1.0,1.0,1.0,adc
1312,wavelet-LHL_ngtdm_Complexity,1.0,1.0,1.0,dce
1313,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,1.0,1.0,1.0,adc
1314,wavelet-LHL_ngtdm_Contrast,0.99,0.99,1.0,dce
1315,wavelet-LHH_firstorder_10Percentile,1.0,1.0,1.0,adc
1316,wavelet-LHL_ngtdm_Strength,1.0,1.0,1.0,dce
1317,wavelet-LHH_firstorder_90Percentile,1.0,1.0,1.0,adc
1318,wavelet-LHH_firstorder_Energy,0.99,0.98,1.0,adc
1319,wavelet-LHL_gldm_DependenceEntropy,1.0,1.0,1.0,dce
1320,wavelet-LHH_firstorder_Entropy,1.0,1.0,1.0,adc
1321,wavelet-LHL_gldm_DependenceNonUniformity,0.99,0.99,1.0,dce
1322,wavelet-LHH_firstorder_InterquartileRange,1.0,1.0,1.0,adc
1323,wavelet-LHL_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce
1324,wavelet-LHH_firstorder_Kurtosis,1.0,0.99,1.0,adc
1325,wavelet-LHL_gldm_DependenceVariance,1.0,1.0,1.0,dce
1326,wavelet-LHH_firstorder_Maximum,0.99,0.98,1.0,adc
1327,wavelet-LHL_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce
1328,wavelet-LHH_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,adc
1329,wavelet-LHL_gldm_GrayLevelVariance,1.0,1.0,1.0,dce
1330,wavelet-LHH_firstorder_Mean,0.99,0.99,1.0,adc
1331,wavelet-LHL_gldm_HighGrayLevelEmphasis,1.0,1.0,1.0,dce
1332,wavelet-LHH_firstorder_Median,0.99,0.97,0.99,adc
1333,wavelet-LHH_firstorder_Minimum,1.0,1.0,1.0,adc
1334,wavelet-LHL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce
1335,wavelet-LHH_firstorder_Range,1.0,0.99,1.0,adc
1336,wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,1.0,1.0,1.0,dce
1337,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,adc
1338,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,1.0,1.0,1.0,dce
1339,wavelet-LHL_gldm_LowGrayLevelEmphasis,1.0,1.0,1.0,dce
1340,wavelet-LHH_firstorder_RootMeanSquared,1.0,1.0,1.0,adc
1341,wavelet-LHL_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,dce
1342,wavelet-LHH_firstorder_Skewness,0.99,0.99,1.0,adc
1343,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,1.0,1.0,1.0,dce
1344,wavelet-LHH_firstorder_TotalEnergy,0.99,0.98,1.0,adc
1345,wavelet-LHH_firstorder_Uniformity,1.0,1.0,1.0,adc
1346,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.95,0.91,0.98,dce
1347,wavelet-LHH_firstorder_10Percentile,1.0,1.0,1.0,dce
1348,wavelet-LHH_firstorder_Variance,1.0,1.0,1.0,adc
1349,wavelet-LHH_firstorder_90Percentile,1.0,1.0,1.0,dce
1350,wavelet-LHH_glcm_Autocorrelation,1.0,1.0,1.0,adc
1351,wavelet-LHH_glcm_ClusterProminence,1.0,1.0,1.0,adc
1352,wavelet-LHH_firstorder_Energy,1.0,1.0,1.0,dce
1353,wavelet-LHH_glcm_ClusterShade,1.0,1.0,1.0,adc
1354,wavelet-LHH_firstorder_Entropy,1.0,1.0,1.0,dce
1355,wavelet-LHH_glcm_ClusterTendency,1.0,1.0,1.0,adc
1356,wavelet-LHH_firstorder_InterquartileRange,1.0,1.0,1.0,dce
1357,wavelet-LHH_glcm_Contrast,1.0,1.0,1.0,adc
1358,wavelet-LHH_firstorder_Kurtosis,1.0,1.0,1.0,dce
1359,wavelet-LHH_glcm_Correlation,0.99,0.98,1.0,adc
1360,wavelet-LHH_firstorder_Maximum,1.0,1.0,1.0,dce
1361,wavelet-LHH_glcm_DifferenceAverage,1.0,1.0,1.0,adc
1362,wavelet-LHH_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce
1363,wavelet-LHH_glcm_DifferenceEntropy,1.0,1.0,1.0,adc
1364,wavelet-LHH_glcm_DifferenceVariance,1.0,1.0,1.0,adc
1365,wavelet-LHH_firstorder_Mean,0.98,0.97,0.99,dce
1366,wavelet-LHH_glcm_Id,1.0,1.0,1.0,adc
1367,wavelet-LHH_firstorder_Median,0.98,0.95,0.99,dce
1368,wavelet-LHH_firstorder_Minimum,1.0,1.0,1.0,dce
1369,wavelet-LHH_glcm_Idm,1.0,1.0,1.0,adc
1370,wavelet-LHH_firstorder_Range,1.0,1.0,1.0,dce
1371,wavelet-LHH_glcm_Idmn,0.99,0.98,1.0,adc
1372,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce
1373,wavelet-LHH_glcm_Idn,0.99,0.99,1.0,adc
1374,wavelet-LHH_firstorder_RootMeanSquared,1.0,1.0,1.0,dce
1375,wavelet-LHH_firstorder_Skewness,0.99,0.98,1.0,dce
1376,wavelet-LHH_glcm_Imc1,1.0,0.99,1.0,adc
1377,wavelet-LHH_firstorder_TotalEnergy,1.0,1.0,1.0,dce
1378,wavelet-LHH_glcm_Imc2,1.0,1.0,1.0,adc
1379,wavelet-LHH_firstorder_Uniformity,1.0,1.0,1.0,dce
1380,wavelet-LHH_glcm_InverseVariance,1.0,1.0,1.0,adc
1381,wavelet-LHH_firstorder_Variance,1.0,1.0,1.0,dce
1382,wavelet-LHH_glcm_JointAverage,1.0,1.0,1.0,adc
1383,wavelet-LHH_glcm_Autocorrelation,1.0,1.0,1.0,dce
1384,wavelet-LHH_glcm_JointEnergy,1.0,1.0,1.0,adc
1385,wavelet-LHH_glcm_ClusterProminence,1.0,1.0,1.0,dce
1386,wavelet-LHH_glcm_JointEntropy,1.0,1.0,1.0,adc
1387,wavelet-LHH_glcm_MCC,0.99,0.99,1.0,adc
1388,wavelet-LHH_glcm_ClusterShade,0.97,0.95,0.99,dce
1389,wavelet-LHH_glcm_ClusterTendency,1.0,1.0,1.0,dce
1390,wavelet-LHH_glcm_MaximumProbability,1.0,1.0,1.0,adc
1391,wavelet-LHH_glcm_SumAverage,1.0,1.0,1.0,adc
1392,wavelet-LHH_glcm_Contrast,1.0,1.0,1.0,dce
1393,wavelet-LHH_glcm_Correlation,1.0,1.0,1.0,dce
1394,wavelet-LHH_glcm_SumEntropy,1.0,1.0,1.0,adc
1395,wavelet-LHH_glcm_DifferenceAverage,1.0,1.0,1.0,dce
