fold,re_mean,re_sub_wout_original_glcm_ClusterProminence,re_adc_original_firstorder_Minimum,re_sub_wout_original_glszm_LowGrayLevelZoneEmphasis,re_sub_wout_original_firstorder_Maximum,re_adc_original_glcm_ClusterShade,re_sub_wout_original_firstorder_Mean,re_sub_win_original_glcm_Autocorrelation,re_adc_original_glszm_LargeAreaLowGrayLevelEmphasis,re_sub_win_original_glrlm_ShortRunHighGrayLevelEmphasis,re_sub_wout_original_firstorder_10Percentile,re_adc_original_firstorder_10Percentile,re_sub_wout_original_glszm_LargeAreaLowGrayLevelEmphasis,re_sub_win_original_glcm_ClusterProminence,re_sub_wout_original_firstorder_Minimum,re_sub_wout_original_firstorder_Range,re_sub_wout_original_glcm_ClusterTendency,re_t2w_original_glszm_GrayLevelVariance,re_sub_wout_original_firstorder_RootMeanSquared,re_sub_wout_original_glrlm_HighGrayLevelRunEmphasis,re_sub_wout_original_glcm_JointAverage,re_sub_win_original_firstorder_Mean,re_sub_wout_original_firstorder_Variance,re_sub_wout_original_firstorder_InterquartileRange,re_sub_win_original_glcm_Idmn,re_sub_win_original_glcm_ClusterShade,re_sub_wout_original_firstorder_Median,re_sub_wout_original_glcm_SumEntropy,re_sub_win_original_firstorder_10Percentile,re_adc_original_glszm_SmallAreaEmphasis,re_sub_wout_original_glszm_GrayLevelVariance,re_t2w_original_glcm_Idmn,re_sub_win_original_glszm_GrayLevelVariance,re_t2w_original_firstorder_Skewness,re_sub_wout_original_glcm_InverseVariance,re_sub_wout_original_glszm_HighGrayLevelZoneEmphasis,re_t2w_original_firstorder_10Percentile,re_adc_original_firstorder_Maximum,re_sub_win_original_firstorder_Range,re_sub_wout_original_glcm_SumSquares,re_t2w_original_glcm_ClusterProminence,re_sub_wout_original_firstorder_90Percentile,re_t2w_original_glcm_SumEntropy,re_sub_wout_original_glszm_ZoneEntropy,re_adc_original_glcm_MaximumProbability,re_t2w_original_glrlm_GrayLevelVariance,re_t2w_original_glszm_ZoneEntropy,re_sub_win_original_glcm_SumSquares,re_sub_win_original_glrlm_ShortRunLowGrayLevelEmphasis,re_sub_win_original_firstorder_90Percentile,re_t2w_original_glcm_ClusterShade,re_adc_original_glrlm_LongRunEmphasis,re_adc_original_firstorder_Mean,re_sub_win_original_glszm_SmallAreaLowGrayLevelEmphasis,re_adc_original_glszm_LargeAreaHighGrayLevelEmphasis,re_adc_original_glcm_Correlation,re_t2w_original_glcm_InverseVariance,re_sub_win_original_glcm_Id,re_sub_wout_original_glrlm_LongRunHighGrayLevelEmphasis,re_sub_wout_original_glcm_DifferenceVariance,re_adc_original_glszm_ZoneEntropy,re_t2w_original_glrlm_RunEntropy,re_sub_wout_original_firstorder_Uniformity,re_t2w_original_firstorder_Median,re_adc_original_glszm_SizeZoneNonUniformityNormalized,re_sub_wout_original_glcm_Imc1,re_sub_wout_original_glrlm_ShortRunHighGrayLevelEmphasis,re_adc_original_glcm_ClusterProminence,re_adc_original_glcm_DifferenceVariance,re_t2w_original_firstorder_90Percentile,re_t2w_original_glszm_SmallAreaEmphasis,re_adc_original_glcm_JointEntropy,re_sub_win_original_glrlm_LongRunHighGrayLevelEmphasis,re_t2w_original_glcm_ClusterTendency,re_sub_win_original_glcm_SumEntropy,re_sub_wout_original_glszm_ZoneVariance,re_adc_original_glcm_Idmn,re_t2w_original_glrlm_ShortRunLowGrayLevelEmphasis,re_adc_original_firstorder_Kurtosis,re_t2w_original_glcm_MaximumProbability,re_sub_win_original_glszm_ZoneEntropy,re_t2w_original_glszm_SizeZoneNonUniformityNormalized,re_t2w_original_glcm_JointEntropy,re_t2w_original_glszm_LargeAreaHighGrayLevelEmphasis,re_sub_win_original_glszm_SizeZoneNonUniformityNormalized,re_sub_wout_original_glszm_SmallAreaHighGrayLevelEmphasis,re_sub_win_original_glcm_MaximumProbability,re_sub_win_original_glcm_Imc1,re_sub_wout_original_glcm_JointEntropy,re_t2w_original_glszm_LargeAreaLowGrayLevelEmphasis,label
0,0.427756667137146,0.000355410244083032,0.021870337426662445,0.765604555606842,0.009751220233738422,0.4192763566970825,0.1649191975593567,0.1788713037967682,0.008650742471218109,0.1118617132306099,0.6877673268318176,0.00018054174142889678,0.011306696571409702,0.038076549768447876,0.004745120648294687,0.028284147381782532,0.21708905696868896,1.2157847881317139,0.443832665681839,0.060699108988046646,0.02908792905509472,0.6278173923492432,0.39444318413734436,0.5788629055023193,0.20687180757522583,0.036590103060007095,0.34770840406417847,0.9628370404243469,0.01324888039380312,0.03490795940160751,0.31215736269950867,1.2450040578842163,0.1525598168373108,1.7600483894348145,0.6589750051498413,0.017551304772496223,1.0990421772003174,0.18942275643348694,0.2957109808921814,0.48354649543762207,0.039366111159324646,0.17302602529525757,0.37095239758491516,0.2661556005477905,0.030632957816123962,2.447237253189087,0.05797109752893448,0.9812479615211487,0.3485739529132843,1.7725927829742432,0.09125020354986191,0.057174913585186005,0.278421014547348,0.2962242364883423,0.01885092630982399,0.06871577352285385,0.029824236407876015,0.0024450370110571384,0.001483644125983119,0.0109604112803936,0.47612500190734863,0.006542690563946962,0.9501226544380188,0.030177023261785507,0.25794005393981934,2.055356740951538,0.07353382557630539,0.01203720923513174,0.0022380128502845764,0.9394212365150452,0.009692166931927204,0.30075880885124207,0.3123718202114105,2.191354274749756,0.44692620635032654,0.4286542236804962,0.13355548679828644,0.4345848858356476,2.0672831535339355,0.29790201783180237,0.8626849055290222,0.5897671580314636,0.5815732479095459,0.09334829449653625,0.0016460862243548036,0.01872381567955017,0.16835640370845795,0.3165043592453003,2.3639652729034424,0.4687648117542267,0.0
0,0.4385913610458374,0.8322892189025879,0.021577026695013046,0.27644094824790955,0.009556826204061508,0.8299427628517151,0.31831255555152893,2.208977222442627,0.9315193295478821,2.4034292697906494,0.04000718891620636,3.100987195968628,0.011307797394692898,0.245500847697258,0.004622799810022116,0.028074249625205994,0.043608810752630234,0.12455805391073227,0.27458417415618896,0.04594755172729492,0.003945126663893461,0.16923324763774872,0.12099186331033707,0.052236225455999374,0.013166534714400768,0.8032957315444946,0.04876544326543808,0.26168444752693176,0.327683687210083,0.00052307901205495,0.02654794603586197,2.2400460243225098,0.0022576621267944574,0.008487205021083355,0.9248546361923218,0.011519775725901127,0.1750408262014389,0.1891033947467804,1.9352223873138428,0.4655332565307617,0.3894347846508026,0.03859768435359001,0.16605789959430695,0.0012627171818166971,0.004455841612070799,0.023883722722530365,0.1465892195701599,0.18744398653507233,0.3388955593109131,1.203599214553833,0.23584918677806854,4.3703606934286654e-05,1.754959225654602,0.3166053593158722,0.14477840065956116,1.092156171798706,0.095188669860363,0.2599712312221527,0.0042544822208583355,0.5111514925956726,0.8256850838661194,0.2585366368293762,0.1968044936656952,0.1021479070186615,0.1592336744070053,0.8369856476783752,0.05314396694302559,0.33366748690605164,0.07706364244222641,0.04383981600403786,0.4991697072982788,0.501129150390625,2.070186138153076,0.35332947969436646,0.060689251869916916,0.3902510702610016,0.16656291484832764,0.08923372626304626,0.007157298736274242,1.6156513690948486,0.2816615700721741,0.49098607897758484,1.0155665874481201,0.6656240224838257,0.0009678710484877229,0.0002244152274215594,0.022277284413576126,0.16209176182746887,1.0776184797286987,0.23057964444160461,0.0
0,0.6062983274459839,0.1384887993335724,4.240087985992432,0.00839434564113617,0.009687069803476334,0.06909488141536713,0.00039583363104611635,1.741607427597046,0.09686677157878876,1.886090636253357,0.7275477647781372,0.021776728332042694,0.10760224610567093,0.18281690776348114,0.0047052414156496525,0.02822227217257023,0.02673455886542797,0.05597568675875664,0.2850872278213501,0.0452224425971508,0.014361587353050709,1.1867742538452148,0.4645440876483917,0.50916588306427,0.3751879632472992,0.48428139090538025,0.048142462968826294,0.0224870927631855,1.773380994796753,0.3932342231273651,0.8771044015884399,0.4096723794937134,0.46747782826423645,0.034517016261816025,5.171228408813477,0.004684879910200834,5.0670885684667155e-05,0.904058039188385,2.2051546573638916,0.5688092708587646,0.7039415836334229,0.0007815698627382517,0.021787069737911224,1.3150783777236938,0.0008308943943120539,0.47862014174461365,0.08387298136949539,0.48886585235595703,0.056690726429224014,1.1201614141464233,0.6772818565368652,0.0005464960122480989,0.3546229302883148,0.0005101098795421422,0.22643162310123444,0.8095539212226868,0.34481361508369446,0.8457728028297424,0.23408891260623932,1.1340217590332031,1.4400519132614136,0.009754669852554798,0.6558988690376282,1.1212111711502075,0.0075434548780322075,0.0232306607067585,0.12103214859962463,0.8013554215431213,0.6679852604866028,2.5249459743499756,0.18395981192588806,1.2438974380493164,2.531245708465576,1.7957051992416382,0.4227571189403534,1.7862766981124878,0.00688913045451045,0.15857453644275665,0.20743033289909363,0.0821736752986908,0.12988315522670746,0.8035521507263184,0.007053071167320013,0.0426936149597168,0.5221031904220581,0.7100656628608704,0.16786006093025208,0.4014571011066437,0.19733302295207977,0.6976367235183716,0.0
0,0.7751092910766602,0.007048206403851509,0.021764183416962624,0.003057793015614152,0.00956298690289259,0.6641225218772888,0.306965172290802,0.005882289260625839,0.09533040970563889,0.06846772134304047,0.006585873197764158,0.2186136245727539,0.018835142254829407,0.19403061270713806,0.004654895979911089,0.02800876833498478,0.0010674179065972567,4.7285261154174805,0.4000178575515747,0.11667435616254807,0.18897651135921478,0.013155436143279076,0.24694600701332092,0.004832526668906212,0.34236940741539,0.11436035484075546,0.011835269629955292,0.13429369032382965,0.061684172600507736,2.9847958087921143,0.3918846547603607,0.9481991529464722,0.0010593681363388896,1.1254091262817383,1.749635934829712,0.9111756682395935,1.271545648574829,0.1893681287765503,0.05299333855509758,0.6072715520858765,0.019941305741667747,0.08175503462553024,0.17457784712314606,0.2898222506046295,0.12531648576259613,0.0268524419516325,0.015325176529586315,0.15806794166564941,0.44837814569473267,0.1299702674150467,3.073929747188231e-06,1.3030118942260742,1.4005208015441895,0.48115745186805725,0.0017150219064205885,0.07303755730390549,0.08693844825029373,0.10538642853498459,0.023959865793585777,1.9656212329864502,1.0553827285766602,0.01174321398139,0.23820142447948456,0.1392912119626999,0.0004071866278536618,0.8623901009559631,0.18652498722076416,0.42370185256004333,1.6924316883087158,1.6349188089370728,0.757182776927948,3.240130662918091,0.026229456067085266,0.04544493928551674,0.24468599259853363,0.7074792385101318,0.7155429720878601,8.912792205810547,1.1132128238677979,9.273716926574707,0.5002474784851074,0.13956211507320404,0.0027914131060242653,0.40920722484588623,0.005167138762772083,1.1824449300765991,0.009503419511020184,0.01334469486027956,1.2607181072235107,9.017971992492676,0.0
0,1.3331853151321411,0.10418607294559479,0.021789822727441788,0.10889007896184921,9.475564002990723,0.20618730783462524,0.0366649255156517,0.03067825548350811,0.09352462738752365,0.3029096722602844,0.2923789322376251,0.15119582414627075,0.09036707133054733,0.29143577814102173,0.00470140902325511,5.515361785888672,0.8153942227363586,0.7216412425041199,0.464600145816803,0.04904601722955704,1.456363320350647,5.133423805236816,0.6015086770057678,2.1147470474243164,4.014163017272949,8.548964500427246,0.06192987039685249,1.1163660287857056,3.1988468170166016,0.0009903224417939782,1.1705855131149292,0.00443626381456852,1.9626166820526123,1.6328272819519043,1.5547288656234741,0.15588656067848206,0.4643815755844116,0.017491886392235756,0.1772005259990692,0.035826124250888824,1.0101673603057861,1.204183578491211,0.009225313551723957,5.5687689781188965,0.059088222682476044,0.9454135298728943,0.26336291432380676,0.0073756142519414425,9.0508394241333,2.3022589683532715,0.9916365742683411,0.03197332099080086,0.728010892868042,9.273518562316895,0.10944940149784088,0.014570824801921844,0.07491960376501083,2.22884202003479,1.060379147529602,6.193865776062012,0.012697407975792885,0.05122348666191101,0.01431269384920597,0.09372194111347198,0.09959572553634644,0.008465580642223358,0.0007110791630111635,0.32120001316070557,0.2390442043542862,0.015326796099543571,0.4671592712402344,0.10382434725761414,0.31599345803260803,0.011276771314442158,0.3494383692741394,5.760888576507568,0.1922675222158432,0.6995974183082581,0.19543471932411194,2.708209991455078,2.9154675006866455,6.776823546772448e-09,0.23338641226291656,3.56646466255188,0.3050670623779297,1.6662448644638062,0.44053739309310913,3.907820224761963,0.077374167740345,0.5530962944030762,0.0
0,1.3015327453613281,2.4399116039276123,0.02194446511566639,0.20641842484474182,0.009774863719940186,0.01155509427189827,1.7772800922393799,9.521470069885254,0.0959797129034996,9.533866882324219,1.3162261247634888,0.024463269859552383,1.8934358358383179,6.613853454589844,0.004734436981379986,0.028446553274989128,0.07262629270553589,1.1446740627288818,0.07587440311908722,0.05691354349255562,0.043161991983652115,4.200573444366455,0.1901661604642868,2.217427968978882,0.7104992866516113,6.922985553741455,0.31180447340011597,0.19507144391536713,6.9693145751953125,1.7937405109405518,0.15135876834392548,0.1123245432972908,1.7536386251449585,0.10165353119373322,1.93137526512146,0.20389632880687714,0.054038312286138535,1.6059504747390747,9.645008087158203,0.12268569320440292,0.20846027135849,1.995049238204956,0.09775887429714203,0.6506239771842957,0.015255372039973736,1.2905546426773071,0.0019469517283141613,0.5958269238471985,0.11565401405096054,0.0015344880521297455,0.06547100096940994,0.6603158712387085,0.5754395723342896,0.03839358687400818,0.0008229687809944153,0.6203241348266602,0.08217950165271759,9.047492980957031,0.35179221630096436,0.08628416806459427,0.38332095742225647,0.011867954395711422,0.7860099077224731,0.23211199045181274,1.1177067756652832,0.1497860848903656,0.023190433159470558,0.9569562077522278,1.0874884128570557,1.1552789211273193,0.0073252166621387005,1.3896818161010742,8.229690551757812,0.018033787608146667,1.0664846897125244,2.7189295291900635,0.7277891635894775,0.823047935962677,0.008111003786325455,0.20138978958129883,0.02417084574699402,0.9871109127998352,0.15303875505924225,1.390228033065796,0.4136098325252533,0.003156540682539344,0.5799093842506409,1.7974603906623088e-05,0.0026793465949594975,0.6009785532951355,0.0
0,0.6248161792755127,0.04672407731413841,0.021718904376029968,0.04069427028298378,0.009480834007263184,0.2178332507610321,0.016360614448785782,0.5301064252853394,0.09036838263273239,0.27534279227256775,2.47393798828125,1.0501264333724976,0.02637750841677189,0.0357973575592041,0.004616654012352228,0.027887694537639618,0.02101033553481102,2.8677477836608887,0.0038691225927323103,0.026873141527175903,0.629161536693573,0.7387419939041138,0.02163591980934143,0.4140516221523285,1.756750226020813,0.08703315258026123,3.2400543689727783,0.06316469609737396,0.6692904233932495,0.9389122128486633,0.33734795451164246,0.27825742959976196,0.31316155195236206,0.0018130881944671273,0.00036779322545044124,0.18035805225372314,0.029114579781889915,0.1893484890460968,0.1774003803730011,0.0023136308882385492,0.010553213767707348,1.7127187252044678,0.0393826849758625,0.02218109369277954,1.8318686485290527,1.4069271087646484,0.06308995187282562,0.5462902188301086,0.17196787893772125,0.7088609337806702,0.007093491498380899,0.8842897415161133,3.9492013454437256,0.0001882405049400404,1.8126693964004517,0.0315588042140007,0.05115208774805069,0.35618856549263,0.14885686337947845,0.153460294008255,0.0002656840661074966,0.11815529316663742,1.1388646364212036,0.005764543544501066,0.8428668975830078,0.5237850546836853,0.010607167147099972,0.2693392038345337,3.5800232887268066,0.030588241294026375,0.1460169404745102,0.6377100944519043,0.172699436545372,0.04084295034408569,0.5173184275627136,0.3860585391521454,2.2084200382232666,1.3803142309188843,2.004966974258423,6.068065166473389,0.7686783075332642,0.0068816253915429115,0.0004739400465041399,0.16339828073978424,0.032527823001146317,0.18611280620098114,0.08723922073841095,1.5471817255020142,0.8654159307479858,0.10440670698881149,0.0
0,2.5944087505340576,8.623412132263184,0.02178121544420719,2.365529775619507,0.009700165130198002,0.26051005721092224,8.854395866394043,0.39948785305023193,9.460407257080078,0.18666955828666687,8.737890243530273,3.5543837547302246,0.13041888177394867,1.5032562017440796,0.004679473582655191,0.028211308643221855,9.052824974060059,0.9070869088172913,8.795270919799805,4.048440933227539,1.1320524215698242,0.026867249980568886,8.872106552124023,8.828675270080566,1.468338131904602,1.482237696647644,0.0002164198231184855,8.883292198181152,0.5940186977386475,0.7062829732894897,8.870234489440918,0.062198616564273834,0.03059355728328228,0.24027414619922638,8.673480033874512,8.581324577331543,0.2953224778175354,1.2289623022079468,0.17697100341320038,8.767967224121094,0.5152378082275391,8.959228515625,0.0014966829912737012,0.13892662525177002,0.6885377764701843,2.981515407562256,0.7484195828437805,0.7668507695198059,0.48726609349250793,2.4278438091278076,0.7922618985176086,3.150031566619873,5.184986114501953,0.5332378149032593,0.061096515506505966,2.6359755992889404,0.09985913336277008,1.4599794149398804,0.06711632758378983,6.702459335327148,1.126171588897705,0.01689833588898182,9.122363090515137,2.9215447902679443,1.397507667541504,1.862796425819397,5.802467346191406,0.012441355735063553,1.2297849655151367,3.8370537757873535,0.03584000840783119,0.008926856331527233,0.29627692699432373,1.9474114179611206,0.13985446095466614,8.875038146972656,0.8481593132019043,0.8567178249359131,0.06653252989053726,0.054705660790205,1.5932737588882446,0.0013498247135430574,0.45269185304641724,0.03294569253921509,0.7203989028930664,9.197989463806152,0.010446516796946526,0.4231996536254883,3.0180017948150635,0.725483775138855,0.0
0,0.3339787721633911,0.7751179337501526,0.021653108298778534,0.10191576182842255,0.009571350179612637,0.2407839298248291,0.015258584171533585,0.007475132122635841,0.09713274985551834,0.31536179780960083,0.04753244295716286,9.626638529880438e-06,0.06456203758716583,0.04773164913058281,0.004660367500036955,0.02803710103034973,0.17019425332546234,0.00032751631806604564,0.14218764007091522,0.029637658968567848,0.07497960329055786,1.7430393695831299,0.17111434042453766,0.0035106081049889326,0.026500143110752106,1.3914426565170288,0.05746113508939743,0.40298521518707275,0.41835999488830566,0.161001518368721,0.3427271842956543,0.32389119267463684,0.4082407057285309,0.10405686497688293,0.009825059212744236,0.0030032771173864603,0.06955230981111526,0.18937675654888153,0.17728225886821747,0.002654791111126542,0.5570180416107178,0.011994357220828533,0.2606910169124603,0.6041014194488525,0.07555396109819412,0.012576835229992867,0.03756410628557205,0.10438434779644012,6.172582149505615,0.26140663027763367,0.30729594826698303,0.08443854004144669,0.19585900008678436,0.0005671647377312183,0.09564463049173355,2.0489583015441895,0.26486828923225403,0.7418522834777832,0.018806789070367813,1.8369814157485962,0.3791772127151489,0.1799919605255127,0.14592289924621582,0.12874957919120789,0.37830638885498047,0.045764073729515076,0.027070144191384315,0.4568154811859131,0.012259362265467644,0.12744389474391937,0.00010718601697590202,0.1471613198518753,0.11403860151767731,0.1566621959209442,0.06417786329984665,0.38901954889297485,0.006894855760037899,0.7686322331428528,0.20928144454956055,1.1098995208740234,0.0003428507479839027,0.5659210681915283,0.6157832145690918,0.1573595106601715,0.3522111475467682,0.007958479225635529,0.0007338829454965889,0.3199886381626129,0.12406411021947861,0.8390710949897766,0.0
0,1.4493709802627563,0.15512117743492126,0.021681757643818855,1.9678102731704712,0.009713631123304367,0.05057240650057793,0.010661186650395393,0.024518407881259918,0.0538754016160965,0.1222170889377594,0.6975147724151611,1.1664162874221802,0.0011390135623514652,0.6009160280227661,0.004668533336371183,0.028326215222477913,0.5158196687698364,0.8138431906700134,0.027338756248354912,0.023666756227612495,0.5034564137458801,0.7957856059074402,0.0213463194668293,2.771709680557251,1.9929019212722778,0.7449466586112976,0.030869366601109505,1.1806113719940186,0.16172237694263458,8.84544849395752,0.5286710262298584,1.053196668624878,1.8899874687194824,0.024161210283637047,0.7579419612884521,0.10243713855743408,0.017582517117261887,0.7366211414337158,0.17732642590999603,1.4214134216308594,0.6022825837135315,0.16325926780700684,0.022953780367970467,1.6208504438400269,0.01984785497188568,0.09320985525846481,3.6712729930877686,3.059542179107666,9.050638198852539,5.090765953063965,0.2150893658399582,4.739358425140381,1.3162877559661865,0.23927292227745056,0.38657906651496887,1.4645553827285767,0.3340202867984772,0.1163288876414299,0.8057327270507812,0.991928219795227,1.9699738025665283,1.0972864627838135,6.425736904144287,0.17431741952896118,0.24200214445590973,1.7581864595413208,0.0006922304164618254,0.19585683941841125,0.3666221499443054,0.006356291472911835,7.365469932556152,1.060941219329834,0.7898122072219849,0.0022486832458525896,5.485123634338379,4.3765668869018555,1.8710699081420898,0.007418606895953417,0.7511213421821594,0.010595540516078472,8.509383201599121,0.7235634922981262,1.3404215574264526,0.6965621113777161,5.58603572845459,0.32376548647880554,3.971470832824707,1.3518462181091309,8.182989120483398,0.29284799098968506,0.0
