fold,b,permute_seed,mse_mean,mse_sub_wout_original_glcm_ClusterProminence,mse_adc_original_firstorder_Minimum,mse_sub_wout_original_glszm_LowGrayLevelZoneEmphasis,mse_sub_wout_original_firstorder_Maximum,mse_adc_original_glcm_ClusterShade,mse_sub_wout_original_firstorder_Mean,mse_sub_win_original_glcm_Autocorrelation,mse_adc_original_glszm_LargeAreaLowGrayLevelEmphasis,mse_sub_win_original_glrlm_ShortRunHighGrayLevelEmphasis,mse_sub_wout_original_firstorder_10Percentile,mse_adc_original_firstorder_10Percentile,mse_sub_wout_original_glszm_LargeAreaLowGrayLevelEmphasis,mse_sub_win_original_glcm_ClusterProminence,mse_sub_wout_original_firstorder_Minimum,mse_sub_wout_original_firstorder_Range,mse_sub_wout_original_glcm_ClusterTendency,mse_t2w_original_glszm_GrayLevelVariance,mse_sub_wout_original_firstorder_RootMeanSquared,mse_sub_wout_original_glrlm_HighGrayLevelRunEmphasis,mse_sub_wout_original_glcm_JointAverage,mse_sub_win_original_firstorder_Mean,mse_sub_wout_original_firstorder_Variance,mse_sub_wout_original_firstorder_InterquartileRange,mse_sub_win_original_glcm_Idmn,mse_sub_win_original_glcm_ClusterShade,mse_sub_wout_original_firstorder_Median,mse_sub_wout_original_glcm_SumEntropy,mse_sub_win_original_firstorder_10Percentile,mse_adc_original_glszm_SmallAreaEmphasis,mse_sub_wout_original_glszm_GrayLevelVariance,mse_t2w_original_glcm_Idmn,mse_sub_win_original_glszm_GrayLevelVariance,mse_t2w_original_firstorder_Skewness,mse_sub_wout_original_glcm_InverseVariance,mse_sub_wout_original_glszm_HighGrayLevelZoneEmphasis,mse_t2w_original_firstorder_10Percentile,mse_adc_original_firstorder_Maximum,mse_sub_win_original_firstorder_Range,mse_sub_wout_original_glcm_SumSquares,mse_t2w_original_glcm_ClusterProminence,mse_sub_wout_original_firstorder_90Percentile,mse_t2w_original_glcm_SumEntropy,mse_sub_wout_original_glszm_ZoneEntropy,mse_adc_original_glcm_MaximumProbability,mse_t2w_original_glrlm_GrayLevelVariance,mse_t2w_original_glszm_ZoneEntropy,mse_sub_win_original_glcm_SumSquares,mse_sub_win_original_glrlm_ShortRunLowGrayLevelEmphasis,mse_sub_win_original_firstorder_90Percentile,mse_t2w_original_glcm_ClusterShade,mse_adc_original_glrlm_LongRunEmphasis,mse_adc_original_firstorder_Mean,mse_sub_win_original_glszm_SmallAreaLowGrayLevelEmphasis,mse_adc_original_glszm_LargeAreaHighGrayLevelEmphasis,mse_adc_original_glcm_Correlation,mse_t2w_original_glcm_InverseVariance,mse_sub_win_original_glcm_Id,mse_sub_wout_original_glrlm_LongRunHighGrayLevelEmphasis,mse_sub_wout_original_glcm_DifferenceVariance,mse_adc_original_glszm_ZoneEntropy,mse_t2w_original_glrlm_RunEntropy,mse_sub_wout_original_firstorder_Uniformity,mse_t2w_original_firstorder_Median,mse_adc_original_glszm_SizeZoneNonUniformityNormalized,mse_sub_wout_original_glcm_Imc1,mse_sub_wout_original_glrlm_ShortRunHighGrayLevelEmphasis,mse_adc_original_glcm_ClusterProminence,mse_adc_original_glcm_DifferenceVariance,mse_t2w_original_firstorder_90Percentile,mse_t2w_original_glszm_SmallAreaEmphasis,mse_adc_original_glcm_JointEntropy,mse_sub_win_original_glrlm_LongRunHighGrayLevelEmphasis,mse_t2w_original_glcm_ClusterTendency,mse_sub_win_original_glcm_SumEntropy,mse_sub_wout_original_glszm_ZoneVariance,mse_adc_original_glcm_Idmn,mse_t2w_original_glrlm_ShortRunLowGrayLevelEmphasis,mse_adc_original_firstorder_Kurtosis,mse_t2w_original_glcm_MaximumProbability,mse_sub_win_original_glszm_ZoneEntropy,mse_t2w_original_glszm_SizeZoneNonUniformityNormalized,mse_t2w_original_glcm_JointEntropy,mse_t2w_original_glszm_LargeAreaHighGrayLevelEmphasis,mse_sub_win_original_glszm_SizeZoneNonUniformityNormalized,mse_sub_wout_original_glszm_SmallAreaHighGrayLevelEmphasis,mse_sub_win_original_glcm_MaximumProbability,mse_sub_win_original_glcm_Imc1,mse_sub_wout_original_glcm_JointEntropy,mse_t2w_original_glszm_LargeAreaLowGrayLevelEmphasis,label
0,0,49,0.8677940964698792,1.2500485181808472,0.8390119075775146,1.0614430904388428,0.8351931571960449,0.9662656188011169,1.0917919874191284,1.4255095720291138,0.08097005635499954,1.43323814868927,1.372695803642273,0.6278790235519409,1.6288918256759644,0.6017524003982544,0.008505705744028091,0.8424846529960632,1.4825760126113892,1.4557780027389526,0.941584050655365,0.24860328435897827,0.5630916953086853,0.9877757430076599,1.1950739622116089,1.1747444868087769,0.9439109563827515,0.7133303284645081,1.3529672622680664,1.6459029912948608,1.0292770862579346,0.5226286053657532,1.509379506111145,0.8396989703178406,0.34051769971847534,1.2185132503509521,1.6959617137908936,0.6222895979881287,1.2917276620864868,0.7086247801780701,1.5117985010147095,1.1744743585586548,1.1176735162734985,1.247938871383667,0.7468906044960022,1.4223148822784424,0.08300495147705078,1.3204015493392944,0.5168672204017639,0.7843276858329773,0.7115925550460815,1.1024249792099,1.0281838178634644,0.39356106519699097,0.9498047232627869,0.5399835109710693,0.11519408971071243,0.7559370994567871,1.1856029033660889,0.6780476570129395,0.18354706466197968,1.762136697769165,0.42524656653404236,0.5409127473831177,1.1673766374588013,0.9825817346572876,0.3384495973587036,0.4688563644886017,0.33674660325050354,0.7453094124794006,0.31617268919944763,0.8894602656364441,0.7853690385818481,0.33375826478004456,1.5232913494110107,1.1233515739440918,0.3591425120830536,1.6000102758407593,0.18387402594089508,1.3426905870437622,1.051307201385498,1.2990895509719849,0.6854998469352722,0.4672451317310333,0.5089058876037598,0.1511722058057785,0.19173631072044373,0.9564018249511719,0.15763883292675018,0.7825963497161865,0.5395200252532959,1.0986078977584839,0
0,0,49,0.907132625579834,0.741348922252655,0.9334750175476074,0.798876941204071,0.6752797961235046,1.130834937095642,0.4342401623725891,0.9906713366508484,0.019528210163116455,0.8527647256851196,1.1896823644638062,0.5390197038650513,1.2769092321395874,0.6636619567871094,0.008527373895049095,0.12349705398082733,0.661232590675354,1.140146255493164,0.10036379098892212,0.043420594185590744,0.25720372796058655,1.1794358491897583,0.28377923369407654,0.6317690014839172,0.6703231930732727,0.6306569576263428,1.0437966585159302,0.8089635372161865,0.6929279565811157,0.884881317615509,0.8663240671157837,1.0875874757766724,0.9585515856742859,1.2026000022888184,1.9875048398971558,0.2651548683643341,1.279615044593811,0.8542755842208862,0.8225826621055603,0.3750101923942566,0.48286905884742737,0.39929866790771484,1.6193151473999023,2.1794936656951904,0.3146165907382965,0.7174518704414368,1.2464324235916138,1.0321550369262695,0.6847068667411804,1.1417135000228882,0.7591693997383118,0.8144658207893372,1.211375117301941,0.41674456000328064,0.5216329097747803,0.8451497554779053,1.299354910850525,1.0558675527572632,0.6136757135391235,1.6318382024765015,0.617389976978302,1.8018646240234375,2.337674617767334,1.0589678287506104,1.3047503232955933,0.9217628240585327,0.06050895154476166,0.9202338457107544,0.46673110127449036,0.39683911204338074,1.2414618730545044,0.42761698365211487,1.1461294889450073,0.9713210463523865,0.9000689387321472,2.0961899757385254,0.5468607544898987,0.6669585108757019,0.7732844352722168,1.6885963678359985,0.6940564513206482,1.9763116836547852,1.5661423206329346,1.0814809799194336,1.5326178073883057,0.7190305590629578,0.6122605800628662,1.0130648612976074,1.9047032594680786,1.1961652040481567,1
0,1,58,1.1694172620773315,1.2660590410232544,0.441448450088501,1.0765259265899658,1.1822535991668701,0.4050300121307373,1.3446950912475586,1.408029317855835,1.0601685047149658,1.4421679973602295,1.0228358507156372,1.0349165201187134,2.4822499752044678,1.7193517684936523,0.006709766574203968,1.0527596473693848,1.1402565240859985,1.8677754402160645,0.81452876329422,0.24716539680957794,0.41140884160995483,2.0438051223754883,0.8334536552429199,1.1007174253463745,1.5163065195083618,2.420391798019409,1.1155892610549927,1.3688586950302124,1.7900974750518799,0.6612511873245239,0.892845094203949,0.7922577261924744,2.0825557708740234,1.8353193998336792,1.1596498489379883,0.57643723487854,1.6102977991104126,0.47306036949157715,1.4496735334396362,1.083587884902954,0.7342914342880249,1.3379313945770264,1.18058443069458,0.9027605652809143,0.4981740117073059,0.9604523777961731,0.5431810617446899,1.250653862953186,1.540716528892517,1.803534984588623,0.8822275996208191,0.90874183177948,1.1543620824813843,2.6314101219177246,0.09319376945495605,1.2225302457809448,0.9930364489555359,2.1776747703552246,0.17881128191947937,1.5420769453048706,1.5843154191970825,1.0209118127822876,1.0170238018035889,1.5595804452896118,0.9018001556396484,0.9102424383163452,0.32041171193122864,0.5261214375495911,1.2219847440719604,0.9069114327430725,0.8400986790657043,1.8715789318084717,1.916001558303833,0.543642520904541,1.2605499029159546,1.7989104986190796,1.0750150680541992,1.3921738862991333,0.49616679549217224,1.4970461130142212,1.4121665954589844,1.2181730270385742,1.0817041397094727,1.8955755233764648,1.452560544013977,0.7158656716346741,1.0974583625793457,1.7149803638458252,1.052596092224121,1.007733941078186,0
0,1,58,1.0855456590652466,0.7204136252403259,0.6283094882965088,0.7867340445518494,0.7830978631973267,0.8697414398193359,0.5254238843917847,1.1600650548934937,0.5604039430618286,0.9611015915870667,1.0424765348434448,0.7615788578987122,1.645329236984253,1.023475170135498,0.006698106415569782,0.13742689788341522,0.5713515877723694,1.3847821950912476,0.1314813792705536,0.05223402753472328,0.23777353763580322,1.522276520729065,0.2541790306568146,0.5448050498962402,0.7813559770584106,1.2798731327056885,0.9570420384407043,0.7182339429855347,1.1776098012924194,0.957853376865387,0.6849057078361511,1.0489089488983154,2.010313034057617,1.6177643537521362,1.644443154335022,0.3463519215583801,1.62018883228302,0.8019472360610962,0.9442914128303528,0.3646162152290344,0.49292391538619995,0.4554899036884308,1.7645263671875,1.7112733125686646,0.47956740856170654,0.6761518716812134,1.357061505317688,1.2492347955703735,1.0753287076950073,1.3008707761764526,0.8199300169944763,1.0196032524108887,1.323475956916809,1.8675270080566406,0.4965096414089203,1.0325525999069214,1.405247449874878,1.9066029787063599,0.6258714199066162,1.5150642395019531,0.9060033559799194,2.2118723392486572,2.296572208404541,1.2369108200073242,1.5885857343673706,1.1334936618804932,0.06663808971643448,0.6747516393661499,0.743590235710144,0.3905330300331116,1.317824125289917,0.8035632371902466,1.5135002136230469,0.7697399258613586,1.8205543756484985,2.1750376224517822,0.835601806640625,0.6705087423324585,0.601533830165863,1.7529376745224,1.2652735710144043,2.585198163986206,1.9011632204055786,2.3066484928131104,2.4246790409088135,0.6632747650146484,1.3251460790634155,1.4799184799194336,2.1300089359283447,1.1808301210403442,1
0,2,36,0.7504907846450806,2.05535626411438,0.44110244512557983,1.0310786962509155,0.441392183303833,0.31228649616241455,0.9430735111236572,0.4654567837715149,0.04290630668401718,0.4964679181575775,1.0915695428848267,0.6659276485443115,0.94962078332901,0.5123873353004456,0.005147898104041815,0.46099352836608887,1.2581321001052856,1.107509970664978,0.6671665906906128,0.1427449733018875,0.36318665742874146,0.91254723072052,0.6479265093803406,0.562812864780426,0.6585602760314941,0.6582608222961426,1.439156413078308,1.0280519723892212,0.7368717193603516,0.6946151256561279,0.7018941640853882,1.3212798833847046,0.8267959952354431,0.7562671899795532,0.8559691309928894,0.2766188681125641,1.1154972314834595,0.7165162563323975,0.4752228856086731,0.9355788826942444,0.4082038700580597,0.713249683380127,0.7744625210762024,1.910773754119873,0.13563323020935059,0.8986455798149109,0.660667896270752,0.8676950335502625,0.5413426160812378,0.7093910574913025,0.5946723818778992,0.40312328934669495,1.2547110319137573,0.6300466060638428,0.1707497090101242,1.8330751657485962,0.9640549421310425,0.4309522807598114,0.1994687020778656,1.1560570001602173,1.998775601387024,0.7996573448181152,0.7667302489280701,1.1690089702606201,0.5294064879417419,0.7224052548408508,0.16126565635204315,0.43722596764564514,0.4324634075164795,0.95147705078125,0.7661592364311218,1.2207976579666138,0.5123655200004578,1.3423665761947632,0.5263518691062927,0.588047206401825,0.3482249677181244,0.9538179636001587,0.6465280652046204,1.100204586982727,0.5283232927322388,0.7911847233772278,0.6387130618095398,0.7071539759635925,0.39376747608184814,0.3696070611476898,0.47574955224990845,1.0938762426376343,0.6944381594657898,1.0966558456420898,0
0,2,36,0.8968709111213684,0.8302652835845947,0.6284052133560181,0.800639271736145,0.27857324481010437,0.7228951454162598,0.34100958704948425,0.6532620191574097,0.042588282376527786,0.5623616576194763,0.9614066481590271,0.5591115355491638,0.8897624015808105,0.6337711215019226,0.005143607035279274,0.11897360533475876,0.5788598656654358,1.2205078601837158,0.09351537376642227,0.05117086321115494,0.21337668597698212,1.148195743560791,0.1956489533185959,0.3977833688259125,0.5734354853630066,0.5907382369041443,1.233607530593872,0.49310067296028137,0.6484075784683228,0.9621588587760925,0.549018919467926,1.2632780075073242,1.2910174131393433,1.1968334913253784,1.1885383129119873,0.3893708288669586,1.357579231262207,0.8868016600608826,0.5238480567932129,0.3295116722583771,0.3581802546977997,0.37683939933776855,1.7088901996612549,2.476666212081909,0.3309551775455475,0.8545299172401428,1.484291434288025,1.0567584037780762,0.5890272855758667,0.8701972961425781,0.6688734292984009,0.8191808462142944,1.4679964780807495,0.5891489386558533,0.4920278489589691,1.2627242803573608,1.2620599269866943,0.9228254556655884,0.6460128426551819,1.3117480278015137,1.153760552406311,2.0565521717071533,2.1284894943237305,1.109960913658142,1.5029113292694092,1.035796046257019,0.07058019936084747,0.6327216029167175,0.4892907440662384,0.4978049397468567,1.2999520301818848,0.639965295791626,0.8360137939453125,1.285789132118225,0.9896212816238403,1.383448600769043,0.5648263096809387,0.5622047185897827,0.7749326229095459,1.6316537857055664,0.7379855513572693,2.303609609603882,1.7534747123718262,1.9738808870315552,1.7482651472091675,0.5318458676338196,0.687311053276062,1.157974123954773,2.0589804649353027,1.2685012817382812,1
0,3,30,1.2321064472198486,1.6704310178756714,0.5996713042259216,0.7547233700752258,0.4324738085269928,0.7344403266906738,0.8421198129653931,1.7448928356170654,0.08175884932279587,1.6858689785003662,1.629043698310852,0.5351567268371582,0.36734434962272644,1.2536934614181519,0.3909125030040741,0.8432398438453674,1.1512401103973389,3.049830198287964,0.8701130151748657,1.2672144174575806,1.856879472732544,1.1637786626815796,1.1208810806274414,1.27841317653656,0.7143427133560181,1.7665561437606812,0.9602946639060974,1.2258380651474,1.71371591091156,0.6250074505805969,1.3059176206588745,0.7418517470359802,1.0881463289260864,1.4594534635543823,1.184327483177185,1.7689635753631592,1.1924628019332886,0.8918266892433167,1.7823410034179688,0.9795799851417542,1.0293983221054077,1.4557839632034302,2.519740343093872,0.8859551548957825,0.5436176657676697,4.072083950042725,1.7989858388900757,0.7461223006248474,1.0554611682891846,0.9466387629508972,0.8140331506729126,0.79148930311203,1.3294556140899658,1.2613677978515625,1.578944444656372,0.8748248815536499,1.8770136833190918,1.3807834386825562,1.5981100797653198,0.901469349861145,0.8987061977386475,2.183000087738037,0.81504887342453,0.9158183336257935,2.2659800052642822,0.5168774724006653,1.2720469236373901,0.6006293296813965,1.6876518726348877,1.9490090608596802,1.2513686418533325,0.8672763705253601,1.9699474573135376,1.0934486389160156,1.028538465499878,1.130120873451233,1.065066933631897,0.035895925015211105,0.988629937171936,0.510465681552887,1.3352270126342773,2.1207022666931152,1.826775312423706,4.024886608123779,1.0530579090118408,1.7908926010131836,0.6633800268173218,0.8159904479980469,0.7863470911979675,0.008660032413899899,0
0,3,30,1.103742241859436,0.7824445962905884,0.5080821514129639,0.764765202999115,0.12024200707674026,1.0976362228393555,0.387906938791275,1.2563034296035767,0.02293786220252514,1.0650736093521118,1.3112398386001587,0.5163447260856628,0.20205608010292053,0.9049372673034668,6.029698624843149e-07,0.12031443417072296,0.6099259853363037,1.5756489038467407,0.1211957335472107,0.16003689169883728,0.633344829082489,1.2374999523162842,0.31917378306388855,0.7238763570785522,0.5903059244155884,0.9937415719032288,0.9009404182434082,0.6621076464653015,1.0923243761062622,0.9781767725944519,0.8841690421104431,1.0272759199142456,1.421488881111145,1.3918508291244507,1.7250374555587769,1.2665995359420776,1.367854356765747,0.8999702334403992,1.0536388158798218,0.40021565556526184,0.5407554507255554,0.468921422958374,2.3033828735351562,1.8807809352874756,0.46592408418655396,1.2913944721221924,2.1127521991729736,1.0259612798690796,0.8402500748634338,1.0898828506469727,0.8025362491607666,1.020898699760437,1.413346290588379,0.9310379028320312,1.0323902368545532,0.8891094326972961,2.066739559173584,1.5334933996200562,2.556065797805786,1.2105530500411987,0.7576085925102234,3.329256772994995,2.2332816123962402,1.1054534912109375,3.271951675415039,0.9460952877998352,0.3041561245918274,0.6766262650489807,1.1048790216445923,0.47545507550239563,1.5072461366653442,0.5376636385917664,1.4565179347991943,0.7701684832572937,1.1940592527389526,1.8417836427688599,0.8240699768066406,0.024901416152715683,0.6951571702957153,0.9968045353889465,1.0185514688491821,3.3138022422790527,2.468546152114868,3.1349215507507324,2.3005940914154053,1.5920320749282837,0.7328332662582397,1.0552421808242798,1.9821141958236694,0.008429892361164093,1
0,4,19,0.8730214834213257,1.4003936052322388,0.43904900550842285,1.1468772888183594,0.44916608929634094,1.9331613779067993,0.608248233795166,0.7193899750709534,0.042968012392520905,0.7755004167556763,0.802303671836853,0.4284203052520752,1.4669973850250244,1.0361486673355103,0.39086413383483887,0.8391107320785522,0.884311854839325,0.587415337562561,0.3434915244579315,0.7712188959121704,1.3280402421951294,0.8385361433029175,0.4358848035335541,0.943228006362915,0.4523356556892395,0.5932617783546448,1.7806316614151,0.5958194732666016,0.6711734533309937,0.6674442291259766,0.641746997833252,1.4547539949417114,0.4377403259277344,1.2431294918060303,0.6429052948951721,0.8601569533348083,1.613704800605774,0.6926755309104919,0.6829383969306946,0.5448078513145447,1.1621707677841187,0.610748291015625,1.0633341073989868,1.471421241760254,0.4827954173088074,1.3472234010696411,1.1286818981170654,1.2442444562911987,0.26437315344810486,0.8870697021484375,1.6591604948043823,0.599380373954773,0.43157559633255005,0.20254579186439514,0.6935728192329407,1.0947179794311523,1.5030853748321533,0.5057231783866882,1.4435995817184448,1.018458604812622,0.9596995711326599,0.9840757846832275,0.6620036959648132,2.127194881439209,1.5935033559799194,1.2396488189697266,0.7341825366020203,1.5466265678405762,0.8120054006576538,2.198850154876709,1.0780161619186401,0.658474326133728,0.6228789687156677,2.4975435733795166,0.3786267042160034,0.4139469265937805,0.5530178546905518,0.029438283294439316,1.1059808731079102,0.25547724962234497,0.6089746356010437,1.1184747219085693,1.0175895690917969,0.13016609847545624,0.5565178990364075,0.9440881609916687,0.1708512306213379,0.8130204677581787,0.8799774050712585,0.008227713406085968,0
0,4,19,0.9628665447235107,0.7364393472671509,0.6422593593597412,0.8427815437316895,0.28467264771461487,1.8330413103103638,0.33173897862434387,0.6932454109191895,0.04772266000509262,0.6079909205436707,0.8559772372245789,0.48738721013069153,1.1997257471084595,0.7990890145301819,2.4135358671628637e-06,0.28481465578079224,0.507138192653656,1.0828944444656372,0.11308645457029343,0.13918320834636688,0.581811249256134,1.115817904472351,0.20106464624404907,0.6526752710342407,0.5109308362007141,0.6603192090988159,1.3077973127365112,0.40703490376472473,0.8534859418869019,1.0073736906051636,0.563029944896698,1.2535030841827393,0.9863830208778381,1.2897899150848389,1.1820825338363647,0.6589983105659485,1.4670486450195312,0.8617581725120544,0.5423112511634827,0.29889553785324097,0.45258504152297974,0.34928181767463684,1.7244597673416138,2.3106348514556885,0.4953390061855316,1.0840522050857544,1.6667699813842773,1.1750155687332153,0.5018578171730042,0.974225640296936,0.934749960899353,1.0104436874389648,0.9783610701560974,0.34792929887771606,0.8028513789176941,0.9876652359962463,1.4873743057250977,0.9658183455467224,2.466222047805786,1.2864145040512085,0.7892513275146484,2.1525702476501465,2.109248399734497,1.3910995721817017,3.1482229232788086,1.222275733947754,0.1785891354084015,1.2908669710159302,0.7927256226539612,0.7323835492134094,1.4609663486480713,0.5046749711036682,0.8180785179138184,1.704308032989502,0.9787949919700623,1.3389536142349243,0.6740862727165222,0.01684555783867836,0.8233000636100769,0.9457365870475769,0.7934314012527466,2.516455888748169,1.904363989830017,1.081863522529602,1.8899174928665161,0.7870588898658752,0.6181999444961548,1.0393520593643188,2.0900352001190186,0.008116019889712334,1
