fold,b,mse_mean,mse_sub_wout_original_glcm_ClusterProminence,mse_adc_original_firstorder_Minimum,mse_sub_wout_original_glszm_LowGrayLevelZoneEmphasis,mse_sub_wout_original_firstorder_Maximum,mse_adc_original_glcm_ClusterShade,mse_sub_wout_original_firstorder_Mean,mse_sub_win_original_glcm_Autocorrelation,mse_adc_original_glszm_LargeAreaLowGrayLevelEmphasis,mse_sub_win_original_glrlm_ShortRunHighGrayLevelEmphasis,mse_sub_wout_original_firstorder_10Percentile,mse_adc_original_firstorder_10Percentile,mse_sub_wout_original_glszm_LargeAreaLowGrayLevelEmphasis,mse_sub_win_original_glcm_ClusterProminence,mse_sub_wout_original_firstorder_Minimum,mse_sub_wout_original_firstorder_Range,mse_sub_wout_original_glcm_ClusterTendency,mse_t2w_original_glszm_GrayLevelVariance,mse_sub_wout_original_firstorder_RootMeanSquared,mse_sub_wout_original_glrlm_HighGrayLevelRunEmphasis,mse_sub_wout_original_glcm_JointAverage,mse_sub_win_original_firstorder_Mean,mse_sub_wout_original_firstorder_Variance,mse_sub_wout_original_firstorder_InterquartileRange,mse_sub_win_original_glcm_Idmn,mse_sub_win_original_glcm_ClusterShade,mse_sub_wout_original_firstorder_Median,mse_sub_wout_original_glcm_SumEntropy,mse_sub_win_original_firstorder_10Percentile,mse_adc_original_glszm_SmallAreaEmphasis,mse_sub_wout_original_glszm_GrayLevelVariance,mse_t2w_original_glcm_Idmn,mse_sub_win_original_glszm_GrayLevelVariance,mse_t2w_original_firstorder_Skewness,mse_sub_wout_original_glcm_InverseVariance,mse_sub_wout_original_glszm_HighGrayLevelZoneEmphasis,mse_t2w_original_firstorder_10Percentile,mse_adc_original_firstorder_Maximum,mse_sub_win_original_firstorder_Range,mse_sub_wout_original_glcm_SumSquares,mse_t2w_original_glcm_ClusterProminence,mse_sub_wout_original_firstorder_90Percentile,mse_t2w_original_glcm_SumEntropy,mse_sub_wout_original_glszm_ZoneEntropy,mse_adc_original_glcm_MaximumProbability,mse_t2w_original_glrlm_GrayLevelVariance,mse_t2w_original_glszm_ZoneEntropy,mse_sub_win_original_glcm_SumSquares,mse_sub_win_original_glrlm_ShortRunLowGrayLevelEmphasis,mse_sub_win_original_firstorder_90Percentile,mse_t2w_original_glcm_ClusterShade,mse_adc_original_glrlm_LongRunEmphasis,mse_adc_original_firstorder_Mean,mse_sub_win_original_glszm_SmallAreaLowGrayLevelEmphasis,mse_adc_original_glszm_LargeAreaHighGrayLevelEmphasis,mse_adc_original_glcm_Correlation,mse_t2w_original_glcm_InverseVariance,mse_sub_win_original_glcm_Id,mse_sub_wout_original_glrlm_LongRunHighGrayLevelEmphasis,mse_sub_wout_original_glcm_DifferenceVariance,mse_adc_original_glszm_ZoneEntropy,mse_t2w_original_glrlm_RunEntropy,mse_sub_wout_original_firstorder_Uniformity,mse_t2w_original_firstorder_Median,mse_adc_original_glszm_SizeZoneNonUniformityNormalized,mse_sub_wout_original_glcm_Imc1,mse_sub_wout_original_glrlm_ShortRunHighGrayLevelEmphasis,mse_adc_original_glcm_ClusterProminence,mse_adc_original_glcm_DifferenceVariance,mse_t2w_original_firstorder_90Percentile,mse_t2w_original_glszm_SmallAreaEmphasis,mse_adc_original_glcm_JointEntropy,mse_sub_win_original_glrlm_LongRunHighGrayLevelEmphasis,mse_t2w_original_glcm_ClusterTendency,mse_sub_win_original_glcm_SumEntropy,mse_sub_wout_original_glszm_ZoneVariance,mse_adc_original_glcm_Idmn,mse_t2w_original_glrlm_ShortRunLowGrayLevelEmphasis,mse_adc_original_firstorder_Kurtosis,mse_t2w_original_glcm_MaximumProbability,mse_sub_win_original_glszm_ZoneEntropy,mse_t2w_original_glszm_SizeZoneNonUniformityNormalized,mse_t2w_original_glcm_JointEntropy,mse_t2w_original_glszm_LargeAreaHighGrayLevelEmphasis,mse_sub_win_original_glszm_SizeZoneNonUniformityNormalized,mse_sub_wout_original_glszm_SmallAreaHighGrayLevelEmphasis,mse_sub_win_original_glcm_MaximumProbability,mse_sub_win_original_glcm_Imc1,mse_sub_wout_original_glcm_JointEntropy,mse_t2w_original_glszm_LargeAreaLowGrayLevelEmphasis,label
0,0,0.9381791949272156,1.9387054443359375,0.20500873029232025,0.6034747362136841,0.6134310960769653,0.2637093663215637,0.9962963461875916,1.0960413217544556,0.9308520555496216,1.2093662023544312,1.4825643301010132,1.1519700288772583,0.23359622061252594,0.7757982015609741,0.004906867630779743,0.34043771028518677,1.2002577781677246,1.3284075260162354,0.9536492824554443,0.307277649641037,0.34458738565444946,1.046952724456787,1.0065739154815674,1.2659015655517578,1.5003471374511719,1.6035491228103638,0.8465965986251831,1.1754474639892578,1.0267226696014404,1.0232943296432495,1.1209187507629395,0.6703682541847229,0.866828441619873,0.9521336555480957,1.6736541986465454,0.5651533603668213,1.0843580961227417,0.5617805123329163,1.1748130321502686,1.1558977365493774,0.44008371233940125,1.1410071849822998,0.6283733248710632,1.046908974647522,0.5600956082344055,0.951292097568512,0.6655024886131287,0.5958623886108398,1.777629017829895,1.4145487546920776,0.6271785497665405,1.0130187273025513,1.6105456352233887,0.9708155989646912,0.18343262374401093,0.9857616424560547,0.5482586026191711,1.5677553415298462,0.22063744068145752,1.3431819677352905,0.7972800135612488,0.6665881872177124,1.4787238836288452,1.1756304502487183,0.602361261844635,0.8045166730880737,0.39559027552604675,0.46150660514831543,1.0749375820159912,0.9350191354751587,0.6687164902687073,1.0346603393554688,1.1776245832443237,0.7990802526473999,0.8602449893951416,1.7522342205047607,1.027240514755249,1.0804355144500732,0.6999378204345703,1.4601918458938599,1.253737449645996,0.9690459966659546,0.9140852093696594,0.8013579249382019,1.1226110458374023,0.8015375733375549,0.7109194397926331,0.9762477874755859,1.1721339225769043,1.2302303314208984,0
0,0,0.9676554799079895,0.80338454246521,0.48877543210983276,0.6618496179580688,0.1342991292476654,0.7015027403831482,0.49125808477401733,0.8122828006744385,0.5686598420143127,0.7407002449035645,1.2695413827896118,0.8317692875862122,0.18837986886501312,0.7422881722450256,0.006229281425476074,0.0806260034441948,0.6347980499267578,1.1919474601745605,0.18270741403102875,0.0465264730155468,0.22517287731170654,1.2414145469665527,0.39608415961265564,0.6257619261741638,0.7848179936408997,0.8778342604637146,0.9172776341438293,0.648286759853363,0.7797451615333557,1.4327728748321533,0.9235759973526001,1.0076549053192139,1.3310577869415283,1.2057089805603027,1.901379108428955,0.3434062898159027,1.3208703994750977,0.78791743516922,0.6710078120231628,0.45137572288513184,0.3816041648387909,0.4004751145839691,1.6502071619033813,1.7967661619186401,0.47640419006347656,0.6307793259620667,1.4655710458755493,0.9927719235420227,1.337478756904602,1.223138689994812,0.7194680571556091,1.0434578657150269,1.4254189729690552,0.8580033779144287,0.49193310737609863,0.9407930970191956,1.1459941864013672,1.5386985540390015,0.6563555002212524,1.2991348505020142,0.7047680020332336,2.0563013553619385,2.4416961669921875,1.137068510055542,1.4425408840179443,1.065265417098999,0.05762288719415665,0.6368588209152222,0.6637879014015198,0.3761001527309418,1.2109047174453735,0.6080811619758606,1.007561445236206,0.8907250165939331,1.176335096359253,2.1146206855773926,0.8374407291412354,0.5771855711936951,0.8385369777679443,1.7651493549346924,1.07387113571167,2.446098804473877,1.8296505212783813,1.974920392036438,2.2400941848754883,0.6875970363616943,0.750210702419281,1.1195963621139526,2.1792068481445312,1.2864454984664917,1
0,1,0.940751314163208,1.9221683740615845,0.2076774537563324,0.6055160164833069,0.651800811290741,0.26855534315109253,1.0185567140579224,1.0734469890594482,0.9334012866020203,1.2199130058288574,1.4555995464324951,1.1508715152740479,0.23324079811573029,0.7748290300369263,0.004483054392039776,0.3484037518501282,1.189911961555481,1.3207846879959106,0.9762188196182251,0.31826838850975037,0.34326428174972534,1.0593609809875488,0.9940229654312134,1.3010891675949097,1.5238637924194336,1.6175185441970825,0.8347018957138062,1.166883111000061,1.0188440084457397,1.051499366760254,1.1203213930130005,0.6867373585700989,0.8704952001571655,0.9771332740783691,1.6630491018295288,0.5692759156227112,1.0752356052398682,0.547211229801178,1.1733648777008057,1.1564619541168213,0.4299949109554291,1.1184526681900024,0.6475136876106262,1.0609737634658813,0.5615331530570984,0.9576653242111206,0.6574117541313171,0.6016510725021362,1.7618398666381836,1.4345881938934326,0.6278150677680969,1.0555295944213867,1.5612537860870361,1.017961859703064,0.1833997666835785,0.9768995046615601,0.5460245609283447,1.5314747095108032,0.22879765927791595,1.3480268716812134,0.7872939705848694,0.7130319476127625,1.4703781604766846,1.1817927360534668,0.6086385250091553,0.7635159492492676,0.4035947918891907,0.46884825825691223,1.0690193176269531,0.9472634792327881,0.6524828672409058,1.037837028503418,1.190777063369751,0.8307904601097107,0.8662946224212646,1.7428535223007202,1.0354983806610107,1.0662248134613037,0.6961169838905334,1.4422802925109863,1.2311573028564453,1.0125181674957275,0.9337660670280457,0.848203718662262,1.1386891603469849,0.8114919066429138,0.7098063826560974,0.9421471953392029,1.1419771909713745,1.2497859001159668,0
0,1,0.9642316699028015,0.7937996983528137,0.47831007838249207,0.6673276424407959,0.1352779120206833,0.6837878227233887,0.4856225848197937,0.8167961239814758,0.5683531165122986,0.7485306859016418,1.2547050714492798,0.8295322060585022,0.19407205283641815,0.7491914629936218,0.006567320786416531,0.08058804273605347,0.63963383436203,1.1915557384490967,0.18404437601566315,0.045584045350551605,0.22152234613895416,1.2331664562225342,0.3971323072910309,0.6151954531669617,0.7730937004089355,0.8583709001541138,0.9150324463844299,0.6454728841781616,0.7640082240104675,1.4144189357757568,0.9199755191802979,0.9968439340591431,1.3550102710723877,1.2038543224334717,1.8896313905715942,0.3283301591873169,1.3328810930252075,0.7808218598365784,0.6620489358901978,0.45364147424697876,0.38768649101257324,0.4056672155857086,1.6610764265060425,1.78530752658844,0.46552109718322754,0.6239221692085266,1.459753394126892,0.9849306344985962,1.3249151706695557,1.2470459938049316,0.7192239165306091,1.0476751327514648,1.4259860515594482,0.8085537552833557,0.49228647351264954,0.9353627562522888,1.1547071933746338,1.5252660512924194,0.6644806861877441,1.2847130298614502,0.69669508934021,2.0189249515533447,2.431610107421875,1.1461875438690186,1.458142638206482,1.095229983329773,0.058049336075782776,0.6445040106773376,0.6771888136863708,0.36674606800079346,1.1937434673309326,0.6165580153465271,1.0202454328536987,0.894019603729248,1.1539212465286255,2.086858034133911,0.8348126411437988,0.57859867811203,0.8200253844261169,1.7797073125839233,1.0550438165664673,2.407191514968872,1.8277913331985474,2.0128090381622314,2.185530662536621,0.6802763342857361,0.7507171034812927,1.1432067155838013,2.1795482635498047,1.284924864768982,1
0,2,0.9389292001724243,1.9150785207748413,0.2005399465560913,0.6019368171691895,0.6566404104232788,0.2655293345451355,1.0089837312698364,1.0753605365753174,0.9253448843955994,1.2021363973617554,1.48503839969635,1.1631447076797485,0.23062990605831146,0.7829862833023071,0.0065318746492266655,0.37960225343704224,1.2149063348770142,1.3161463737487793,0.9831013083457947,0.3026294708251953,0.3429360091686249,1.0749119520187378,1.001643180847168,1.328018307685852,1.4956711530685425,1.63620924949646,0.8251616358757019,1.1740303039550781,0.998649537563324,1.039376139640808,1.0917494297027588,0.6684003472328186,0.8679041862487793,0.9677064418792725,1.6503338813781738,0.5542243123054504,1.074662208557129,0.5776470303535461,1.1586915254592896,1.162114143371582,0.4255788326263428,1.138999581336975,0.6184567213058472,1.0628352165222168,0.5587731003761292,0.9475069642066956,0.6539381146430969,0.5755848288536072,1.7679502964019775,1.428769826889038,0.6340643763542175,1.005271315574646,1.5790719985961914,1.0227636098861694,0.18351459503173828,0.9661638140678406,0.5545253157615662,1.535588264465332,0.21460142731666565,1.3493835926055908,0.8131152987480164,0.6812230944633484,1.4676201343536377,1.1560773849487305,0.5992734432220459,0.8194227814674377,0.4006805419921875,0.47070440649986267,1.0799856185913086,0.927920401096344,0.6706727743148804,1.039812684059143,1.1771553754806519,0.8252483606338501,0.8653549551963806,1.7548980712890625,1.0442590713500977,1.0644851922988892,0.717542827129364,1.4414278268814087,1.2855132818222046,0.9734933972358704,0.9124234914779663,0.8105224370956421,1.10395085811615,0.8047779202461243,0.6964606642723083,0.9392086267471313,1.1668401956558228,1.2249702215194702,0
0,2,0.9624729752540588,0.8018136024475098,0.474298357963562,0.6595142483711243,0.12190545350313187,0.6955273747444153,0.46793025732040405,0.7964869737625122,0.5713706016540527,0.7298503518104553,1.2404584884643555,0.8237054944038391,0.1926407665014267,0.7407949566841125,0.004935369361191988,0.06504200398921967,0.6363411545753479,1.201225757598877,0.19039419293403625,0.036020129919052124,0.22571012377738953,1.207553505897522,0.3922635316848755,0.620090901851654,0.788489818572998,0.8554587364196777,0.9179562330245972,0.642167329788208,0.7978361248970032,1.4335124492645264,0.9288452863693237,1.0064804553985596,1.334754228591919,1.2163408994674683,1.8840657472610474,0.3208416700363159,1.3257970809936523,0.7849343419075012,0.66403728723526,0.44594159722328186,0.380412220954895,0.3989192843437195,1.6424272060394287,1.7845773696899414,0.4654126763343811,0.631950855255127,1.450766682624817,0.9876357913017273,1.3340482711791992,1.2533572912216187,0.7014899253845215,1.0539535284042358,1.441763162612915,0.8086702227592468,0.5110140442848206,0.947352945804596,1.1383659839630127,1.5603471994400024,0.6618404984474182,1.282932996749878,0.676455020904541,2.002605676651001,2.39754056930542,1.1326582431793213,1.4620637893676758,1.0822644233703613,0.05521541088819504,0.6488534808158875,0.6771280169487,0.3769604563713074,1.2002257108688354,0.6108492016792297,1.0331780910491943,0.8746713399887085,1.152044415473938,2.1158039569854736,0.847138524055481,0.5818220376968384,0.8335811495780945,1.7283051013946533,1.0651687383651733,2.4217844009399414,1.8071025609970093,1.9403091669082642,2.2320029735565186,0.6638937592506409,0.7664655447006226,1.1115789413452148,2.1851563453674316,1.296695590019226,1
0,3,0.9380539655685425,1.9353090524673462,0.19785575568675995,0.6011488437652588,0.6229223012924194,0.2669859826564789,0.9924159049987793,1.1067928075790405,0.9274823665618896,1.2153593301773071,1.4675571918487549,1.1507461071014404,0.23290406167507172,0.7607332468032837,0.006776255089789629,0.3554115295410156,1.188979148864746,1.3199466466903687,0.9570480585098267,0.3171958923339844,0.3436758518218994,1.036208152770996,1.0050281286239624,1.3001571893692017,1.5051850080490112,1.61775803565979,0.8306213021278381,1.159271240234375,1.0468515157699585,1.0368015766143799,1.1071950197219849,0.6703078150749207,0.8762045502662659,0.9644442200660706,1.646835207939148,0.5622406005859375,1.0732645988464355,0.5595229268074036,1.1652710437774658,1.160661220550537,0.4439709782600403,1.134411096572876,0.6331998705863953,1.0594040155410767,0.574948787689209,0.9589146375656128,0.6668009757995605,0.5754023790359497,1.770658254623413,1.4266895055770874,0.6316537857055664,1.0444408655166626,1.5952961444854736,0.9827592372894287,0.18731726706027985,0.9871104955673218,0.5444535613059998,1.5635906457901,0.22450228035449982,1.3278108835220337,0.7947338223457336,0.6870203614234924,1.4629639387130737,1.173026204109192,0.5981341600418091,0.7987803816795349,0.3965704143047333,0.4612065553665161,1.077148199081421,0.9428017735481262,0.6626105308532715,1.0199229717254639,1.1973403692245483,0.8072270154953003,0.8432705998420715,1.746848702430725,1.031211495399475,1.0685521364212036,0.6895528435707092,1.4601221084594727,1.2417293787002563,0.9923239946365356,0.9254019260406494,0.8068119287490845,1.1159590482711792,0.8097870945930481,0.6949896812438965,0.967772364616394,1.1542555093765259,1.2343116998672485,0
0,3,0.9697277545928955,0.8115353584289551,0.5056179761886597,0.6689833998680115,0.1368507444858551,0.6912437677383423,0.48318082094192505,0.8008531332015991,0.5682495832443237,0.7418598532676697,1.2678556442260742,0.8270085453987122,0.18800754845142365,0.7570251822471619,0.005875102709978819,0.0785832479596138,0.6363563537597656,1.181289792060852,0.1967489868402481,0.03647578880190849,0.22295792400836945,1.2712668180465698,0.39165008068084717,0.6190252900123596,0.7947741746902466,0.863864541053772,0.9110206961631775,0.6485585570335388,0.7612675428390503,1.4490844011306763,0.9287769198417664,1.017166018486023,1.333673357963562,1.2272822856903076,1.8895167112350464,0.3318682610988617,1.342811107635498,0.8027191758155823,0.6742419600486755,0.456129252910614,0.38749703764915466,0.40572622418403625,1.6618850231170654,1.8022888898849487,0.4721691608428955,0.6475272178649902,1.4504486322402954,1.0129362344741821,1.3345155715942383,1.2307971715927124,0.7123177647590637,1.046273112297058,1.435076117515564,0.8418237566947937,0.502938449382782,0.947567343711853,1.150853157043457,1.5522555112838745,0.6682348251342773,1.2836854457855225,0.7068312168121338,2.047382116317749,2.4132230281829834,1.150102138519287,1.479587197303772,1.1042674779891968,0.05672268196940422,0.6433488726615906,0.6650370955467224,0.363627552986145,1.1924751996994019,0.6056656837463379,1.0015102624893188,0.8705292344093323,1.1908870935440063,2.106139898300171,0.8255829811096191,0.5737849473953247,0.8449354767799377,1.7752768993377686,1.0689090490341187,2.440591812133789,1.8165489435195923,1.9918593168258667,2.241504669189453,0.6738061308860779,0.7586863040924072,1.1414906978607178,2.1956965923309326,1.291683554649353,1
0,4,0.9365367889404297,1.9218076467514038,0.21326588094234467,0.6050851345062256,0.6183870434761047,0.2671438455581665,1.0118916034698486,1.0740734338760376,0.9193344116210938,1.2162615060806274,1.491886854171753,1.1302244663238525,0.23542669415473938,0.777992308139801,0.006045810412615538,0.3627892732620239,1.20979905128479,1.3153811693191528,0.9686456918716431,0.3007291853427887,0.3493138551712036,1.0608354806900024,0.9903537034988403,1.2945529222488403,1.4979883432388306,1.6357308626174927,0.8349518775939941,1.1810009479522705,1.0128690004348755,1.035880446434021,1.1170650720596313,0.6575132608413696,0.86868816614151,0.9601722359657288,1.6204913854599,0.5613158941268921,1.0797278881072998,0.5418680310249329,1.1775108575820923,1.141174077987671,0.42958733439445496,1.120925784111023,0.636837363243103,1.0554488897323608,0.5620675086975098,0.9453118443489075,0.6585299372673035,0.6037875413894653,1.7752196788787842,1.4277914762496948,0.6302149891853333,0.9990068674087524,1.5653502941131592,0.9899376630783081,0.18032369017601013,0.9811927080154419,0.5677307844161987,1.541841745376587,0.22103039920330048,1.3347747325897217,0.7986125349998474,0.6641667485237122,1.4903478622436523,1.1484323740005493,0.6051836013793945,0.8013164401054382,0.3948224186897278,0.4668336808681488,1.0834381580352783,0.9353398680686951,0.6660380363464355,1.0349832773208618,1.1728419065475464,0.8221997618675232,0.85631263256073,1.7241604328155518,1.0296953916549683,1.067906379699707,0.7035734057426453,1.4588055610656738,1.2761163711547852,0.99747234582901,0.9221932888031006,0.7858526706695557,1.096167802810669,0.8028931021690369,0.6833716034889221,0.958987832069397,1.1615681648254395,1.250049114227295,0
0,4,0.9629534482955933,0.7934132218360901,0.5036962032318115,0.670531153678894,0.1279395967721939,0.6778087615966797,0.46877726912498474,0.7972468733787537,0.5664745569229126,0.753454864025116,1.274297833442688,0.8214465975761414,0.18454022705554962,0.7305002808570862,0.006621315609663725,0.07833255082368851,0.6453856229782104,1.1970255374908447,0.1863183081150055,0.04077037051320076,0.21711722016334534,1.2118722200393677,0.3973427712917328,0.6200300455093384,0.7778799533843994,0.878780722618103,0.9058255553245544,0.6445909738540649,0.7638543248176575,1.4101266860961914,0.9103588461875916,0.9918136596679688,1.3282378911972046,1.1919009685516357,1.8965271711349487,0.3150729238986969,1.3172314167022705,0.7888246774673462,0.6593166589736938,0.4520692527294159,0.371686190366745,0.3983444571495056,1.6490371227264404,1.7926661968231201,0.46485522389411926,0.6303154230117798,1.4731580018997192,0.9702697396278381,1.324497938156128,1.2321871519088745,0.699945867061615,1.0391874313354492,1.4251264333724976,0.8337453007698059,0.4885505139827728,0.9326150417327881,1.1507294178009033,1.5407794713974,0.6584715247154236,1.2772408723831177,0.7025853991508484,2.048300266265869,2.3985211849212646,1.1325194835662842,1.4543837308883667,1.0753374099731445,0.0531521737575531,0.6558859944343567,0.6660299897193909,0.3607313632965088,1.1966081857681274,0.6091359853744507,1.0250071287155151,0.8723621964454651,1.1658313274383545,2.128087043762207,0.8426771759986877,0.5771280527114868,0.8396778702735901,1.755355715751648,1.0734161138534546,2.4205162525177,1.8293423652648926,1.940964698791504,2.2600529193878174,0.6649627089500427,0.7772647142410278,1.1309021711349487,2.194498062133789,1.2948566675186157,1
