,feature,icc_value,c_down,c_up,sequence
1082,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.67,0.6,0.73,t2w
1083,wavelet-LLH_glrlm_ShortRunEmphasis,1.0,1.0,1.0,adc
1084,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.83,0.79,0.87,t2w
1085,wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.93,0.91,0.95,adc
1086,wavelet-LLH_glszm_ZoneEntropy,0.99,0.99,0.99,t2w
1087,wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.81,0.77,0.86,adc
1088,wavelet-LLH_glszm_ZonePercentage,1.0,1.0,1.0,t2w
1089,wavelet-LLH_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
1090,wavelet-LLH_glszm_ZoneVariance,1.0,1.0,1.0,t2w
1091,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.99,0.99,0.99,adc
1092,wavelet-LLH_ngtdm_Busyness,0.91,0.88,0.93,t2w
1093,wavelet-LLH_glszm_GrayLevelVariance,0.99,0.99,0.99,adc
1094,wavelet-LLH_ngtdm_Coarseness,1.0,1.0,1.0,t2w
1095,wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.93,0.91,0.95,adc
1096,wavelet-LLH_ngtdm_Complexity,0.95,0.93,0.96,t2w
1097,wavelet-LLH_glszm_LargeAreaEmphasis,1.0,1.0,1.0,adc
1098,wavelet-LLH_ngtdm_Contrast,0.97,0.96,0.98,t2w
1099,wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.92,0.9,0.94,adc
1100,wavelet-LLH_ngtdm_Strength,0.79,0.75,0.84,t2w
1101,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.91,0.89,0.94,adc
1102,wavelet-LLH_gldm_DependenceEntropy,0.99,0.99,1.0,t2w
1103,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.82,0.78,0.86,adc
1104,wavelet-LLH_gldm_DependenceNonUniformity,1.0,1.0,1.0,t2w
1105,wavelet-LLH_glszm_SizeZoneNonUniformity,1.0,1.0,1.0,adc
1106,wavelet-LLH_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,t2w
1107,wavelet-LLH_gldm_DependenceVariance,1.0,1.0,1.0,t2w
1108,wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.99,0.99,0.99,adc
1109,wavelet-LLH_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,t2w
1110,wavelet-LLH_glszm_SmallAreaEmphasis,0.99,0.99,0.99,adc
1111,wavelet-LLH_gldm_GrayLevelVariance,1.0,1.0,1.0,t2w
1112,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.93,0.91,0.95,adc
1113,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.82,0.77,0.86,adc
1114,wavelet-LLH_gldm_HighGrayLevelEmphasis,0.63,0.57,0.7,t2w
1115,wavelet-LLH_glszm_ZoneEntropy,0.98,0.98,0.99,adc
1116,wavelet-LLH_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,t2w
1117,wavelet-LLH_glszm_ZonePercentage,1.0,0.99,1.0,adc
1118,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.66,0.6,0.73,t2w
1119,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.93,0.91,0.95,t2w
1120,wavelet-LLH_glszm_ZoneVariance,1.0,1.0,1.0,adc
1121,wavelet-LLH_gldm_LowGrayLevelEmphasis,0.87,0.83,0.9,t2w
1122,wavelet-LLH_ngtdm_Busyness,0.98,0.97,0.98,adc
1123,wavelet-LLH_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,t2w
1124,wavelet-LLH_ngtdm_Coarseness,1.0,1.0,1.0,adc
1125,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.8,0.75,0.84,t2w
1126,wavelet-LLH_ngtdm_Complexity,0.98,0.97,0.98,adc
1127,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.84,0.8,0.88,t2w
1128,wavelet-LLH_ngtdm_Contrast,0.98,0.97,0.98,adc
1129,wavelet-LHL_firstorder_10Percentile,1.0,1.0,1.0,t2w
1130,wavelet-LLH_ngtdm_Strength,0.97,0.96,0.98,adc
1131,wavelet-LHL_firstorder_90Percentile,1.0,1.0,1.0,t2w
1132,wavelet-LLH_gldm_DependenceEntropy,0.99,0.98,0.99,adc
1133,wavelet-LHL_firstorder_Energy,1.0,1.0,1.0,t2w
1134,wavelet-LLH_gldm_DependenceNonUniformity,1.0,1.0,1.0,adc
1135,wavelet-LHL_firstorder_Entropy,1.0,1.0,1.0,t2w
1136,wavelet-LHL_firstorder_InterquartileRange,1.0,1.0,1.0,t2w
1137,wavelet-LLH_gldm_DependenceNonUniformityNormalized,1.0,0.99,1.0,adc
1138,wavelet-LHL_firstorder_Kurtosis,0.91,0.88,0.93,t2w
1139,wavelet-LLH_gldm_DependenceVariance,1.0,1.0,1.0,adc
1140,wavelet-LLH_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
1141,wavelet-LHL_firstorder_Maximum,0.9,0.87,0.92,t2w
1142,wavelet-LLH_gldm_GrayLevelVariance,0.99,0.99,0.99,adc
1143,wavelet-LHL_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,t2w
1144,wavelet-LHL_firstorder_Mean,0.85,0.82,0.89,t2w
1145,wavelet-LLH_gldm_HighGrayLevelEmphasis,0.93,0.91,0.95,adc
1146,wavelet-LLH_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,adc
1147,wavelet-LHL_firstorder_Median,0.95,0.94,0.97,t2w
1148,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.92,0.9,0.94,adc
1149,wavelet-LHL_firstorder_Minimum,0.85,0.81,0.88,t2w
1150,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.83,0.79,0.87,adc
1151,wavelet-LHL_firstorder_Range,0.9,0.88,0.93,t2w
1152,wavelet-LLH_gldm_LowGrayLevelEmphasis,0.81,0.77,0.86,adc
1153,wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,t2w
1154,wavelet-LLH_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,adc
1155,wavelet-LHL_firstorder_RootMeanSquared,0.97,0.96,0.97,t2w
1156,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.94,0.92,0.95,adc
1157,wavelet-LHL_firstorder_Skewness,0.45,0.38,0.53,t2w
1158,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.82,0.77,0.86,adc
1159,wavelet-LHL_firstorder_TotalEnergy,1.0,1.0,1.0,t2w
1160,wavelet-LHL_firstorder_10Percentile,0.99,0.99,1.0,adc
1161,wavelet-LHL_firstorder_Uniformity,1.0,1.0,1.0,t2w
1162,wavelet-LHL_firstorder_90Percentile,0.99,0.99,1.0,adc
1163,wavelet-LHL_firstorder_Variance,1.0,1.0,1.0,t2w
1164,wavelet-LHL_firstorder_Energy,0.99,0.99,0.99,adc
1165,wavelet-LHL_glcm_Autocorrelation,0.79,0.74,0.83,t2w
1166,wavelet-LHL_firstorder_Entropy,1.0,0.99,1.0,adc
1167,wavelet-LHL_glcm_ClusterProminence,0.77,0.72,0.82,t2w
1168,wavelet-LHL_firstorder_InterquartileRange,1.0,1.0,1.0,adc
1169,wavelet-LHL_glcm_ClusterShade,0.31,0.25,0.39,t2w
1170,wavelet-LHL_firstorder_Kurtosis,0.91,0.89,0.93,adc
1171,wavelet-LHL_glcm_ClusterTendency,1.0,1.0,1.0,t2w
1172,wavelet-LHL_firstorder_Maximum,0.86,0.82,0.89,adc
1173,wavelet-LHL_glcm_Contrast,1.0,1.0,1.0,t2w
1174,wavelet-LHL_firstorder_MeanAbsoluteDeviation,1.0,0.99,1.0,adc
1175,wavelet-LHL_glcm_Correlation,1.0,0.99,1.0,t2w
1176,wavelet-LHL_firstorder_Mean,0.96,0.94,0.97,adc
1177,wavelet-LHL_glcm_DifferenceAverage,1.0,1.0,1.0,t2w
1178,wavelet-LHL_firstorder_Median,0.99,0.98,0.99,adc
1179,wavelet-LHL_glcm_DifferenceEntropy,1.0,1.0,1.0,t2w
1180,wavelet-LHL_firstorder_Minimum,0.92,0.9,0.94,adc
1181,wavelet-LHL_firstorder_Range,0.91,0.89,0.93,adc
1182,wavelet-LHL_glcm_DifferenceVariance,1.0,1.0,1.0,t2w
1183,wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,adc
1184,wavelet-LHL_glcm_Id,1.0,1.0,1.0,t2w
1185,wavelet-LHL_firstorder_RootMeanSquared,0.99,0.99,0.99,adc
1186,wavelet-LHL_glcm_Idm,1.0,1.0,1.0,t2w
1187,wavelet-LHL_glcm_Idmn,0.88,0.84,0.91,t2w
1188,wavelet-LHL_firstorder_Skewness,0.89,0.86,0.92,adc
1189,wavelet-LHL_glcm_Idn,0.89,0.87,0.92,t2w
1190,wavelet-LHL_firstorder_TotalEnergy,0.99,0.99,0.99,adc
1191,wavelet-LHL_glcm_Imc1,0.99,0.98,0.99,t2w
1192,wavelet-LHL_firstorder_Uniformity,1.0,1.0,1.0,adc
1193,wavelet-LHL_glcm_Imc2,0.98,0.98,0.99,t2w
1194,wavelet-LHL_firstorder_Variance,0.99,0.99,0.99,adc
1195,wavelet-LHL_glcm_InverseVariance,1.0,1.0,1.0,t2w
1196,wavelet-LHL_glcm_Autocorrelation,0.92,0.89,0.94,adc
1197,wavelet-LHL_glcm_JointAverage,0.84,0.8,0.87,t2w
1198,wavelet-LHL_glcm_ClusterProminence,0.92,0.9,0.94,adc
1199,wavelet-LHL_glcm_JointEnergy,1.0,1.0,1.0,t2w
1200,wavelet-LHL_glcm_ClusterShade,0.86,0.82,0.89,adc
1201,wavelet-LHL_glcm_JointEntropy,1.0,1.0,1.0,t2w
1202,wavelet-LHL_glcm_ClusterTendency,0.99,0.99,0.99,adc
1203,wavelet-LHL_glcm_MCC,0.84,0.8,0.88,t2w
1204,wavelet-LHL_glcm_Contrast,0.99,0.98,0.99,adc
1205,wavelet-LHL_glcm_MaximumProbability,1.0,1.0,1.0,t2w
1206,wavelet-LHL_glcm_Correlation,0.95,0.94,0.96,adc
1207,wavelet-LHL_glcm_SumAverage,0.84,0.8,0.87,t2w
1208,wavelet-LHL_glcm_DifferenceAverage,0.99,0.99,1.0,adc
1209,wavelet-LHL_glcm_DifferenceEntropy,1.0,0.99,1.0,adc
1210,wavelet-LHL_glcm_SumEntropy,1.0,1.0,1.0,t2w
1211,wavelet-LHL_glcm_DifferenceVariance,0.98,0.97,0.98,adc
1212,wavelet-LHL_glcm_SumSquares,1.0,1.0,1.0,t2w
1213,wavelet-LHL_glcm_Id,1.0,1.0,1.0,adc
1214,wavelet-LHL_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,t2w
1215,wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,t2w
1216,wavelet-LHL_glcm_Idm,1.0,1.0,1.0,adc
1217,wavelet-LHL_glrlm_GrayLevelVariance,1.0,0.99,1.0,t2w
1218,wavelet-LHL_glcm_Idmn,0.82,0.78,0.86,adc
1219,wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0.79,0.74,0.83,t2w
1220,wavelet-LHL_glcm_Idn,0.85,0.81,0.89,adc
1221,wavelet-LHL_glrlm_LongRunEmphasis,1.0,1.0,1.0,t2w
1222,wavelet-LHL_glcm_Imc1,0.99,0.99,0.99,adc
1223,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.8,0.75,0.85,t2w
1224,wavelet-LHL_glcm_Imc2,0.99,0.99,0.99,adc
1225,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.86,0.82,0.89,t2w
1226,wavelet-LHL_glcm_InverseVariance,1.0,1.0,1.0,adc
1227,wavelet-LHL_glcm_JointAverage,0.92,0.9,0.94,adc
1228,wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.83,0.78,0.87,t2w
1229,wavelet-LHL_glrlm_RunEntropy,0.99,0.98,0.99,t2w
1230,wavelet-LHL_glcm_JointEnergy,1.0,1.0,1.0,adc
1231,wavelet-LHL_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,t2w
1232,wavelet-LHL_glcm_JointEntropy,1.0,1.0,1.0,adc
1233,wavelet-LHL_glcm_MCC,0.78,0.72,0.83,adc
1234,wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,t2w
1235,wavelet-LHL_glcm_MaximumProbability,1.0,1.0,1.0,adc
1236,wavelet-LHL_glrlm_RunPercentage,1.0,1.0,1.0,t2w
1237,wavelet-LHL_glcm_SumAverage,0.92,0.9,0.94,adc
1238,wavelet-LHL_glrlm_RunVariance,1.0,1.0,1.0,t2w
1239,wavelet-LHL_glrlm_ShortRunEmphasis,1.0,1.0,1.0,t2w
1240,wavelet-LHL_glcm_SumEntropy,1.0,1.0,1.0,adc
1241,wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.79,0.74,0.83,t2w
1242,wavelet-LHL_glcm_SumSquares,0.99,0.99,0.99,adc
1243,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.82,0.77,0.86,t2w
1244,wavelet-LHL_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
1245,wavelet-LHL_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,t2w
1246,wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,adc
1247,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.95,0.94,0.96,t2w
1248,wavelet-LHL_glrlm_GrayLevelVariance,0.99,0.98,0.99,adc
1249,wavelet-LHL_glszm_GrayLevelVariance,0.95,0.94,0.96,t2w
1250,wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0.92,0.89,0.94,adc
1251,wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.8,0.75,0.84,t2w
1252,wavelet-LHL_glrlm_LongRunEmphasis,1.0,1.0,1.0,adc
1253,wavelet-LHL_glszm_LargeAreaEmphasis,0.99,0.98,0.99,t2w
1254,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.91,0.89,0.93,adc
1255,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.88,0.85,0.91,t2w
1256,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.88,0.85,0.91,adc
1257,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.86,0.83,0.89,t2w
1258,wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.86,0.83,0.9,adc
1259,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.76,0.71,0.81,t2w
1260,wavelet-LHL_glszm_SizeZoneNonUniformity,1.0,1.0,1.0,t2w
1261,wavelet-LHL_glrlm_RunEntropy,0.99,0.99,1.0,adc
1262,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.98,0.97,0.99,t2w
1263,wavelet-LHL_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,adc
1264,wavelet-LHL_glszm_SmallAreaEmphasis,0.97,0.96,0.98,t2w
1265,wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,adc
1266,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.81,0.77,0.86,t2w
1267,wavelet-LHL_glrlm_RunPercentage,1.0,1.0,1.0,adc
1268,wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.76,0.7,0.81,t2w
1269,wavelet-LHL_glrlm_RunVariance,1.0,1.0,1.0,adc
1270,wavelet-LHL_glszm_ZoneEntropy,0.97,0.97,0.98,t2w
1271,wavelet-LHL_glrlm_ShortRunEmphasis,1.0,1.0,1.0,adc
1272,wavelet-LHL_glszm_ZonePercentage,1.0,0.99,1.0,t2w
1273,wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.92,0.9,0.94,adc
1274,wavelet-LHL_glszm_ZoneVariance,0.99,0.98,0.99,t2w
1275,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.86,0.83,0.89,adc
1276,wavelet-LHL_ngtdm_Busyness,0.89,0.86,0.91,t2w
1277,wavelet-LHL_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
1278,wavelet-LHL_ngtdm_Coarseness,1.0,1.0,1.0,t2w
1279,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.99,0.99,0.99,adc
1280,wavelet-LHL_ngtdm_Complexity,0.89,0.86,0.92,t2w
1281,wavelet-LHL_glszm_GrayLevelVariance,0.97,0.97,0.98,adc
1282,wavelet-LHL_ngtdm_Contrast,0.89,0.86,0.92,t2w
1283,wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.92,0.9,0.94,adc
1284,wavelet-LHL_ngtdm_Strength,0.88,0.85,0.91,t2w
1285,wavelet-LHL_glszm_LargeAreaEmphasis,1.0,1.0,1.0,adc
1286,wavelet-LHL_gldm_DependenceEntropy,0.99,0.99,0.99,t2w
1287,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.95,0.94,0.96,adc
1288,wavelet-LHL_gldm_DependenceNonUniformity,1.0,1.0,1.0,t2w
1289,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.97,0.96,0.98,adc
1290,wavelet-LHL_gldm_DependenceNonUniformityNormalized,0.98,0.97,0.98,t2w
1291,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.83,0.79,0.87,adc
1292,wavelet-LHL_gldm_DependenceVariance,0.97,0.96,0.97,t2w
1293,wavelet-LHL_glszm_SizeZoneNonUniformity,0.99,0.99,0.99,adc
1294,wavelet-LHL_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,t2w
1295,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.94,0.92,0.95,adc
1296,wavelet-LHL_gldm_GrayLevelVariance,1.0,1.0,1.0,t2w
1297,wavelet-LHL_glszm_SmallAreaEmphasis,0.94,0.92,0.95,adc
1298,wavelet-LHL_gldm_HighGrayLevelEmphasis,0.79,0.74,0.83,t2w
1299,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.93,0.91,0.95,adc
1300,wavelet-LHL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,t2w
1301,wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.81,0.76,0.85,adc
1302,wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.8,0.75,0.85,t2w
1303,wavelet-LHL_glszm_ZoneEntropy,0.97,0.97,0.98,adc
1304,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.85,0.81,0.88,t2w
1305,wavelet-LHL_gldm_LowGrayLevelEmphasis,0.83,0.79,0.87,t2w
1306,wavelet-LHL_glszm_ZonePercentage,0.99,0.99,1.0,adc
1307,wavelet-LHL_glszm_ZoneVariance,1.0,1.0,1.0,adc
1308,wavelet-LHL_gldm_SmallDependenceEmphasis,1.0,0.99,1.0,t2w
1309,wavelet-LHL_ngtdm_Busyness,0.96,0.95,0.97,adc
1310,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.79,0.74,0.84,t2w
1311,wavelet-LHL_ngtdm_Coarseness,1.0,1.0,1.0,adc
1312,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.84,0.79,0.87,t2w
1313,wavelet-LHH_firstorder_10Percentile,1.0,1.0,1.0,t2w
1314,wavelet-LHL_ngtdm_Complexity,0.97,0.96,0.98,adc
1315,wavelet-LHH_firstorder_90Percentile,1.0,1.0,1.0,t2w
1316,wavelet-LHL_ngtdm_Contrast,0.97,0.96,0.97,adc
1317,wavelet-LHH_firstorder_Energy,1.0,1.0,1.0,t2w
1318,wavelet-LHL_ngtdm_Strength,0.95,0.94,0.97,adc
1319,wavelet-LHH_firstorder_Entropy,1.0,1.0,1.0,t2w
1320,wavelet-LHL_gldm_DependenceEntropy,0.99,0.99,0.99,adc
1321,wavelet-LHH_firstorder_InterquartileRange,1.0,1.0,1.0,t2w
1322,wavelet-LHL_gldm_DependenceNonUniformity,1.0,1.0,1.0,adc
1323,wavelet-LHH_firstorder_Kurtosis,0.89,0.86,0.91,t2w
1324,wavelet-LHL_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,adc
1325,wavelet-LHH_firstorder_Maximum,0.87,0.84,0.9,t2w
1326,wavelet-LHL_gldm_DependenceVariance,1.0,1.0,1.0,adc
1327,wavelet-LHH_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,t2w
1328,wavelet-LHL_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
1329,wavelet-LHH_firstorder_Mean,0.33,0.26,0.4,t2w
1330,wavelet-LHL_gldm_GrayLevelVariance,0.99,0.99,0.99,adc
1331,wavelet-LHH_firstorder_Median,0.87,0.84,0.9,t2w
1332,wavelet-LHL_gldm_HighGrayLevelEmphasis,0.92,0.89,0.94,adc
1333,wavelet-LHH_firstorder_Minimum,0.88,0.85,0.91,t2w
1334,wavelet-LHL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,adc
1335,wavelet-LHH_firstorder_Range,0.92,0.9,0.94,t2w
1336,wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.91,0.88,0.93,adc
1337,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,t2w
1338,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.93,0.9,0.94,adc
1339,wavelet-LHH_firstorder_RootMeanSquared,0.99,0.99,0.99,t2w
1340,wavelet-LHL_gldm_LowGrayLevelEmphasis,0.87,0.83,0.9,adc
1341,wavelet-LHH_firstorder_Skewness,0.5,0.43,0.58,t2w
1342,wavelet-LHL_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,adc
1343,wavelet-LHH_firstorder_TotalEnergy,1.0,1.0,1.0,t2w
1344,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.94,0.93,0.96,adc
1345,wavelet-LHH_firstorder_Uniformity,1.0,1.0,1.0,t2w
1346,wavelet-LHH_firstorder_Variance,1.0,1.0,1.0,t2w
1347,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.82,0.77,0.86,adc
1348,wavelet-LHH_glcm_Autocorrelation,0.84,0.8,0.88,t2w
1349,wavelet-LHH_firstorder_10Percentile,0.99,0.99,1.0,adc
1350,wavelet-LHH_glcm_ClusterProminence,0.99,0.99,0.99,t2w
1351,wavelet-LHH_firstorder_90Percentile,0.99,0.99,1.0,adc
1352,wavelet-LHH_glcm_ClusterShade,0.68,0.62,0.74,t2w
1353,wavelet-LHH_firstorder_Energy,0.99,0.99,1.0,adc
1354,wavelet-LHH_glcm_ClusterTendency,1.0,1.0,1.0,t2w
1355,wavelet-LHH_firstorder_Entropy,0.99,0.99,1.0,adc
1356,wavelet-LHH_glcm_Contrast,1.0,1.0,1.0,t2w
1357,wavelet-LHH_firstorder_InterquartileRange,1.0,1.0,1.0,adc
1358,wavelet-LHH_glcm_Correlation,0.98,0.97,0.98,t2w
1359,wavelet-LHH_firstorder_Kurtosis,0.93,0.92,0.95,adc
1360,wavelet-LHH_glcm_DifferenceAverage,1.0,1.0,1.0,t2w
1361,wavelet-LHH_firstorder_Maximum,0.89,0.86,0.91,adc
1362,wavelet-LHH_glcm_DifferenceEntropy,1.0,1.0,1.0,t2w
1363,wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.99,0.99,1.0,adc
1364,wavelet-LHH_glcm_DifferenceVariance,1.0,1.0,1.0,t2w
1365,wavelet-LHH_firstorder_Mean,0.55,0.47,0.62,adc
1366,wavelet-LHH_glcm_Id,1.0,1.0,1.0,t2w
1367,wavelet-LHH_firstorder_Median,0.85,0.81,0.89,adc
1368,wavelet-LHH_glcm_Idm,1.0,1.0,1.0,t2w
1369,wavelet-LHH_firstorder_Minimum,0.85,0.82,0.89,adc
1370,wavelet-LHH_glcm_Idmn,0.87,0.83,0.9,t2w
1371,wavelet-LHH_firstorder_Range,0.91,0.89,0.93,adc
1372,wavelet-LHH_glcm_Idn,0.88,0.84,0.91,t2w
1373,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,adc
1374,wavelet-LHH_glcm_Imc1,0.99,0.99,0.99,t2w
1375,wavelet-LHH_firstorder_RootMeanSquared,0.99,0.99,0.99,adc
1376,wavelet-LHH_glcm_Imc2,0.99,0.99,0.99,t2w
1377,wavelet-LHH_firstorder_Skewness,0.81,0.76,0.85,adc
1378,wavelet-LHH_firstorder_TotalEnergy,0.99,0.99,1.0,adc
1379,wavelet-LHH_glcm_InverseVariance,1.0,1.0,1.0,t2w
1380,wavelet-LHH_glcm_JointAverage,0.87,0.83,0.9,t2w
1381,wavelet-LHH_firstorder_Uniformity,1.0,1.0,1.0,adc
1382,wavelet-LHH_glcm_JointEnergy,1.0,1.0,1.0,t2w
1383,wavelet-LHH_firstorder_Variance,0.99,0.99,0.99,adc
1384,wavelet-LHH_glcm_JointEntropy,1.0,1.0,1.0,t2w
1385,wavelet-LHH_glcm_Autocorrelation,0.87,0.84,0.9,adc
1386,wavelet-LHH_glcm_MCC,0.83,0.79,0.87,t2w
1387,wavelet-LHH_glcm_ClusterProminence,0.97,0.97,0.98,adc
1388,wavelet-LHH_glcm_ClusterShade,0.91,0.88,0.93,adc
1389,wavelet-LHH_glcm_MaximumProbability,1.0,1.0,1.0,t2w
1390,wavelet-LHH_glcm_ClusterTendency,0.99,0.99,0.99,adc
1391,wavelet-LHH_glcm_SumAverage,0.87,0.83,0.9,t2w
1392,wavelet-LHH_glcm_Contrast,0.99,0.99,0.99,adc
1393,wavelet-LHH_glcm_SumEntropy,1.0,1.0,1.0,t2w
1394,wavelet-LHH_glcm_Correlation,0.97,0.96,0.98,adc
1395,wavelet-LHH_glcm_SumSquares,1.0,1.0,1.0,t2w
1396,wavelet-LHH_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,t2w
1397,wavelet-LHH_glcm_DifferenceAverage,0.99,0.99,1.0,adc
1398,wavelet-LHH_glcm_DifferenceEntropy,0.99,0.99,1.0,adc
1399,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,t2w
1400,wavelet-LHH_glcm_DifferenceVariance,0.99,0.98,0.99,adc
1401,wavelet-LHH_glrlm_GrayLevelVariance,1.0,1.0,1.0,t2w
1402,wavelet-LHH_glcm_Id,1.0,1.0,1.0,adc
1403,wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,0.85,0.81,0.88,t2w
1404,wavelet-LHH_glcm_Idm,1.0,1.0,1.0,adc
1405,wavelet-LHH_glrlm_LongRunEmphasis,1.0,1.0,1.0,t2w
1406,wavelet-LHH_glcm_Idmn,0.85,0.81,0.89,adc
1407,wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.84,0.8,0.88,t2w
1408,wavelet-LHH_glcm_Idn,0.88,0.84,0.91,adc
1409,wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.87,0.84,0.9,t2w
1410,wavelet-LHH_glcm_Imc1,0.98,0.98,0.99,adc
1411,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.84,0.8,0.88,t2w
1412,wavelet-LHH_glrlm_RunEntropy,1.0,0.99,1.0,t2w
1413,wavelet-LHH_glcm_Imc2,0.99,0.98,0.99,adc
1414,wavelet-LHH_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,t2w
