,feature,icc_value,c_down,c_up,sequence
957,log-sigma-5-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.98,0.98,0.99,t2w
958,wavelet-LLH_firstorder_10Percentile,0.98,0.97,0.98,adc
959,wavelet-LLH_firstorder_10Percentile,0.99,0.99,1.0,t2w
960,wavelet-LLH_firstorder_90Percentile,0.98,0.97,0.98,adc
961,wavelet-LLH_firstorder_90Percentile,0.98,0.98,0.99,t2w
962,wavelet-LLH_firstorder_Energy,0.99,0.98,0.99,adc
963,wavelet-LLH_firstorder_Energy,1.0,1.0,1.0,t2w
964,wavelet-LLH_firstorder_Entropy,0.98,0.97,0.99,adc
965,wavelet-LLH_firstorder_Entropy,0.99,0.99,0.99,t2w
966,wavelet-LLH_firstorder_InterquartileRange,1.0,1.0,1.0,t2w
967,wavelet-LLH_firstorder_InterquartileRange,0.99,0.99,0.99,adc
968,wavelet-LLH_firstorder_Kurtosis,0.92,0.9,0.94,t2w
969,wavelet-LLH_firstorder_Kurtosis,0.79,0.74,0.83,adc
970,wavelet-LLH_firstorder_Maximum,0.97,0.96,0.98,t2w
971,wavelet-LLH_firstorder_Maximum,0.94,0.92,0.96,adc
972,wavelet-LLH_firstorder_MeanAbsoluteDeviation,0.99,0.99,1.0,t2w
973,wavelet-LLH_firstorder_MeanAbsoluteDeviation,0.98,0.98,0.99,adc
974,wavelet-LLH_firstorder_Mean,0.9,0.88,0.93,t2w
975,wavelet-LLH_firstorder_Mean,0.93,0.92,0.95,adc
976,wavelet-LLH_firstorder_Median,0.95,0.93,0.96,t2w
977,wavelet-LLH_firstorder_Median,0.97,0.96,0.98,adc
978,wavelet-LLH_firstorder_Minimum,0.92,0.9,0.94,t2w
979,wavelet-LLH_firstorder_Minimum,0.86,0.82,0.89,adc
980,wavelet-LLH_firstorder_Range,0.96,0.95,0.97,t2w
981,wavelet-LLH_firstorder_Range,0.91,0.89,0.93,adc
982,wavelet-LLH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,t2w
983,wavelet-LLH_firstorder_RobustMeanAbsoluteDeviation,0.99,0.98,0.99,adc
984,wavelet-LLH_firstorder_RootMeanSquared,0.94,0.93,0.96,t2w
985,wavelet-LLH_firstorder_RootMeanSquared,0.97,0.97,0.98,adc
986,wavelet-LLH_firstorder_Skewness,0.92,0.89,0.94,t2w
987,wavelet-LLH_firstorder_Skewness,0.84,0.8,0.87,adc
988,wavelet-LLH_firstorder_TotalEnergy,1.0,1.0,1.0,t2w
989,wavelet-LLH_firstorder_TotalEnergy,0.99,0.98,0.99,adc
990,wavelet-LLH_firstorder_Uniformity,0.99,0.98,0.99,adc
991,wavelet-LLH_firstorder_Uniformity,0.99,0.99,0.99,t2w
992,wavelet-LLH_firstorder_Variance,0.97,0.97,0.98,adc
993,wavelet-LLH_firstorder_Variance,0.99,0.99,1.0,t2w
994,wavelet-LLH_glcm_Autocorrelation,0.82,0.77,0.86,adc
995,wavelet-LLH_glcm_Autocorrelation,0.88,0.85,0.91,t2w
996,wavelet-LLH_glcm_ClusterProminence,0.9,0.87,0.92,adc
997,wavelet-LLH_glcm_ClusterProminence,0.99,0.99,1.0,t2w
998,wavelet-LLH_glcm_ClusterShade,0.85,0.81,0.88,adc
999,wavelet-LLH_glcm_ClusterShade,0.98,0.97,0.98,t2w
1000,wavelet-LLH_glcm_ClusterTendency,0.98,0.97,0.98,adc
1001,wavelet-LLH_glcm_ClusterTendency,0.99,0.99,1.0,t2w
1002,wavelet-LLH_glcm_Contrast,1.0,0.99,1.0,t2w
1003,wavelet-LLH_glcm_Contrast,0.98,0.97,0.98,adc
1004,wavelet-LLH_glcm_Correlation,0.95,0.93,0.96,adc
1005,wavelet-LLH_glcm_Correlation,0.97,0.96,0.98,t2w
1006,wavelet-LLH_glcm_DifferenceAverage,0.98,0.98,0.99,adc
1007,wavelet-LLH_glcm_DifferenceAverage,1.0,1.0,1.0,t2w
1008,wavelet-LLH_glcm_DifferenceEntropy,0.98,0.98,0.99,adc
1009,wavelet-LLH_glcm_DifferenceEntropy,1.0,0.99,1.0,t2w
1010,wavelet-LLH_glcm_DifferenceVariance,0.97,0.96,0.98,adc
1011,wavelet-LLH_glcm_DifferenceVariance,0.99,0.99,1.0,t2w
1012,wavelet-LLH_glcm_Id,1.0,1.0,1.0,t2w
1013,wavelet-LLH_glcm_Id,0.99,0.99,0.99,adc
1014,wavelet-LLH_glcm_Idm,0.99,0.99,0.99,adc
1015,wavelet-LLH_glcm_Idm,1.0,1.0,1.0,t2w
1016,wavelet-LLH_glcm_Idmn,0.98,0.97,0.98,t2w
1017,wavelet-LLH_glcm_Idmn,0.94,0.93,0.96,adc
1018,wavelet-LLH_glcm_Idn,0.93,0.92,0.95,adc
1019,wavelet-LLH_glcm_Idn,0.98,0.97,0.98,t2w
1020,wavelet-LLH_glcm_Imc1,0.99,0.99,0.99,t2w
1021,wavelet-LLH_glcm_Imc1,0.98,0.98,0.99,adc
1022,wavelet-LLH_glcm_Imc2,0.97,0.96,0.98,t2w
1023,wavelet-LLH_glcm_Imc2,0.99,0.98,0.99,adc
1024,wavelet-LLH_glcm_InverseVariance,0.99,0.99,0.99,adc
1025,wavelet-LLH_glcm_InverseVariance,1.0,0.99,1.0,t2w
1026,wavelet-LLH_glcm_JointAverage,0.86,0.82,0.89,adc
1027,wavelet-LLH_glcm_JointAverage,0.93,0.91,0.95,t2w
1028,wavelet-LLH_glcm_JointEnergy,0.99,0.99,1.0,t2w
1029,wavelet-LLH_glcm_JointEnergy,0.99,0.98,0.99,adc
1030,wavelet-LLH_glcm_JointEntropy,0.98,0.98,0.99,adc
1031,wavelet-LLH_glcm_JointEntropy,0.99,0.99,1.0,t2w
1032,wavelet-LLH_glcm_MCC,0.95,0.94,0.97,t2w
1033,wavelet-LLH_glcm_MCC,0.93,0.91,0.94,adc
1034,wavelet-LLH_glcm_MaximumProbability,0.99,0.98,0.99,adc
1035,wavelet-LLH_glcm_MaximumProbability,1.0,1.0,1.0,t2w
1036,wavelet-LLH_glcm_SumAverage,0.93,0.91,0.95,t2w
1037,wavelet-LLH_glcm_SumAverage,0.86,0.82,0.89,adc
1038,wavelet-LLH_glcm_SumEntropy,0.98,0.98,0.99,adc
1039,wavelet-LLH_glcm_SumEntropy,0.99,0.99,0.99,t2w
1040,wavelet-LLH_glcm_SumSquares,0.98,0.97,0.98,adc
1041,wavelet-LLH_glcm_SumSquares,0.99,0.99,1.0,t2w
1042,wavelet-LLH_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
1043,wavelet-LLH_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,t2w
1044,wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,0.99,t2w
1045,wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0.99,0.98,0.99,adc
1046,wavelet-LLH_glrlm_GrayLevelVariance,0.97,0.97,0.98,adc
1047,wavelet-LLH_glrlm_GrayLevelVariance,0.99,0.99,0.99,t2w
1048,wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.89,0.85,0.91,t2w
1049,wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.82,0.78,0.86,adc
1050,wavelet-LLH_glrlm_LongRunEmphasis,1.0,0.99,1.0,adc
1051,wavelet-LLH_glrlm_LongRunEmphasis,1.0,1.0,1.0,t2w
1052,wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.93,0.9,0.94,t2w
1053,wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.82,0.77,0.86,adc
1054,wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.9,0.88,0.93,adc
1055,wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.96,0.95,0.97,t2w
1056,wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.95,0.93,0.96,t2w
1057,wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.9,0.88,0.93,adc
1058,wavelet-LLH_glrlm_RunEntropy,0.98,0.98,0.99,t2w
1059,wavelet-LLH_glrlm_RunEntropy,0.98,0.97,0.98,adc
1060,wavelet-LLH_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,t2w
1061,wavelet-LLH_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,adc
1062,wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,t2w
1063,wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.99,0.99,1.0,adc
1064,wavelet-LLH_glrlm_RunPercentage,1.0,1.0,1.0,t2w
1065,wavelet-LLH_glrlm_RunPercentage,0.99,0.99,1.0,adc
1066,wavelet-LLH_glrlm_RunVariance,1.0,1.0,1.0,t2w
1067,wavelet-LLH_glrlm_RunVariance,1.0,0.99,1.0,adc
1068,wavelet-LLH_glrlm_ShortRunEmphasis,1.0,1.0,1.0,t2w
1069,wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.88,0.85,0.91,t2w
1070,wavelet-LLH_glrlm_ShortRunEmphasis,0.99,0.99,1.0,adc
1071,wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.95,0.93,0.96,t2w
1072,wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.82,0.78,0.86,adc
1073,wavelet-LLH_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,t2w
1074,wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.9,0.88,0.93,adc
1075,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.99,0.99,0.99,t2w
1076,wavelet-LLH_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
1077,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.98,0.97,0.98,adc
1078,wavelet-LLH_glszm_GrayLevelVariance,0.98,0.98,0.99,t2w
1079,wavelet-LLH_glszm_GrayLevelVariance,0.97,0.96,0.98,adc
1080,wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.88,0.85,0.91,t2w
1081,wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.82,0.78,0.86,adc
1082,wavelet-LLH_glszm_LargeAreaEmphasis,1.0,1.0,1.0,t2w
1083,wavelet-LLH_glszm_LargeAreaEmphasis,1.0,1.0,1.0,adc
1084,wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.99,0.99,0.99,t2w
1085,wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.79,0.74,0.84,adc
1086,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.98,0.97,0.98,t2w
1087,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.92,0.9,0.94,adc
1088,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.95,0.93,0.96,t2w
1089,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.91,0.88,0.93,adc
1090,wavelet-LLH_glszm_SizeZoneNonUniformity,1.0,1.0,1.0,t2w
1091,wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,1.0,1.0,1.0,t2w
1092,wavelet-LLH_glszm_SizeZoneNonUniformity,1.0,0.99,1.0,adc
1093,wavelet-LLH_glszm_SmallAreaEmphasis,1.0,1.0,1.0,t2w
1094,wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.99,0.99,0.99,adc
1095,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.88,0.85,0.91,t2w
1096,wavelet-LLH_glszm_SmallAreaEmphasis,0.99,0.99,0.99,adc
1097,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.94,0.92,0.96,t2w
1098,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.83,0.78,0.87,adc
1099,wavelet-LLH_glszm_ZoneEntropy,0.99,0.99,0.99,t2w
1100,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.92,0.9,0.94,adc
1101,wavelet-LLH_glszm_ZoneEntropy,0.96,0.95,0.97,adc
1102,wavelet-LLH_glszm_ZonePercentage,1.0,1.0,1.0,t2w
1103,wavelet-LLH_glszm_ZonePercentage,0.99,0.99,1.0,adc
1104,wavelet-LLH_glszm_ZoneVariance,1.0,1.0,1.0,t2w
1105,wavelet-LLH_glszm_ZoneVariance,1.0,1.0,1.0,adc
1106,wavelet-LLH_ngtdm_Busyness,0.98,0.98,0.99,t2w
1107,wavelet-LLH_ngtdm_Busyness,0.96,0.95,0.97,adc
1108,wavelet-LLH_ngtdm_Coarseness,0.99,0.99,0.99,t2w
1109,wavelet-LLH_ngtdm_Coarseness,0.99,0.98,0.99,adc
1110,wavelet-LLH_ngtdm_Complexity,0.97,0.96,0.98,t2w
1111,wavelet-LLH_ngtdm_Contrast,0.99,0.98,0.99,t2w
1112,wavelet-LLH_ngtdm_Complexity,0.93,0.9,0.94,adc
1113,wavelet-LLH_ngtdm_Strength,0.9,0.87,0.92,t2w
1114,wavelet-LLH_ngtdm_Contrast,0.97,0.96,0.98,adc
1115,wavelet-LLH_ngtdm_Strength,0.92,0.9,0.94,adc
1116,wavelet-LLH_gldm_DependenceEntropy,0.98,0.97,0.98,t2w
1117,wavelet-LLH_gldm_DependenceEntropy,0.96,0.95,0.97,adc
1118,wavelet-LLH_gldm_DependenceNonUniformity,1.0,1.0,1.0,t2w
1119,wavelet-LLH_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,t2w
1120,wavelet-LLH_gldm_DependenceNonUniformity,1.0,1.0,1.0,adc
1121,wavelet-LLH_gldm_DependenceVariance,1.0,1.0,1.0,t2w
1122,wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.99,0.99,1.0,adc
1123,wavelet-LLH_gldm_DependenceVariance,1.0,0.99,1.0,adc
1124,wavelet-LLH_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,t2w
1125,wavelet-LLH_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
1126,wavelet-LLH_gldm_GrayLevelVariance,0.99,0.99,1.0,t2w
1127,wavelet-LLH_gldm_GrayLevelVariance,0.97,0.97,0.98,adc
1128,wavelet-LLH_gldm_HighGrayLevelEmphasis,0.89,0.86,0.91,t2w
1129,wavelet-LLH_gldm_HighGrayLevelEmphasis,0.82,0.78,0.86,adc
1130,wavelet-LLH_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,t2w
1131,wavelet-LLH_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,adc
1132,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.94,0.92,0.95,t2w
1133,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.96,0.95,0.97,t2w
1134,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.79,0.74,0.84,adc
1135,wavelet-LLH_gldm_LowGrayLevelEmphasis,0.95,0.93,0.96,t2w
1136,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.92,0.89,0.94,adc
1137,wavelet-LLH_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,t2w
1138,wavelet-LLH_gldm_LowGrayLevelEmphasis,0.9,0.88,0.93,adc
1139,wavelet-LLH_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,adc
1140,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.88,0.84,0.91,t2w
1141,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.84,0.8,0.88,adc
1142,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.96,0.94,0.97,t2w
1143,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.92,0.9,0.94,adc
1144,wavelet-LHL_firstorder_10Percentile,1.0,1.0,1.0,t2w
1145,wavelet-LHL_firstorder_10Percentile,1.0,1.0,1.0,adc
1146,wavelet-LHL_firstorder_90Percentile,1.0,1.0,1.0,t2w
1147,wavelet-LHL_firstorder_Energy,1.0,1.0,1.0,t2w
1148,wavelet-LHL_firstorder_90Percentile,1.0,1.0,1.0,adc
1149,wavelet-LHL_firstorder_Entropy,1.0,1.0,1.0,t2w
1150,wavelet-LHL_firstorder_Energy,0.99,0.99,1.0,adc
1151,wavelet-LHL_firstorder_InterquartileRange,1.0,1.0,1.0,t2w
1152,wavelet-LHL_firstorder_Entropy,1.0,1.0,1.0,adc
1153,wavelet-LHL_firstorder_Kurtosis,1.0,1.0,1.0,t2w
1154,wavelet-LHL_firstorder_InterquartileRange,1.0,1.0,1.0,adc
1155,wavelet-LHL_firstorder_Maximum,1.0,1.0,1.0,t2w
1156,wavelet-LHL_firstorder_Kurtosis,0.98,0.98,0.99,adc
1157,wavelet-LHL_firstorder_Maximum,0.97,0.96,0.98,adc
1158,wavelet-LHL_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,t2w
1159,wavelet-LHL_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,adc
1160,wavelet-LHL_firstorder_Mean,1.0,1.0,1.0,t2w
1161,wavelet-LHL_firstorder_Median,1.0,1.0,1.0,t2w
